country,category,url,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
France,Europe,https://cdn.countryflags.com/thumbs/france/flag-button-round-250.png,347.708507092,353.052002329,359.46180255999997,367.741064054,368.208702419,368.636062116,372.21592325700004,374.598634696,382.737951624,386.04018262700004,383.886281109,389.48284735600004,396.14760188099996,400.959547572,395.770624102,399.622842573,399.86713638900005,399.1488201,404.015925471,408.872193411,407.065593561,404.90626364,401.82524397900005,399.55530334,396.660340641,396.24514679600003,392.59179262600003,391.014145351
Gabon,Africa,https://cdn.countryflags.com/thumbs/gabon/flag-button-round-250.png,173.420177572,173.400946142,173.011572193,172.107151605,174.360594599,177.13178807900002,179.124402042,178.920632915,178.99344310400002,178.20878677899998,179.31570205,180.64824441500002,178.987974406,180.240999927,180.216192674,179.316055311,180.254648425,178.495286026,178.447006657,176.632606455,173.623415994,173.32049342800002,172.537627615,171.15361917,171.323842144,171.875195922,171.704467251,171.05057461700002
Gambia,Africa,https://cdn.countryflags.com/thumbs/gambia/flag-button-round-250.png,115.51889655400001,118.48941973900001,120.96657446799999,122.73647884799999,124.43131739100001,125.476942873,125.991145871,126.076205174,125.58621124100002,124.88733386,124.70482697099999,125.767300511,126.580293168,127.451434631,128.973787593,129.858360793,130.788235324,132.157725128,133.595645441,134.782802329,135.392126945,135.733409222,136.32959989600002,136.386538304,136.278860272,136.15011112599998,135.75778988,135.269473559
Georgia,Europe,https://cdn.countryflags.com/thumbs/georgia/flag-button-round-250.png,208.52697392299999,209.272303241,207.283577615,201.673853919,199.39833927900003,188.367027853,183.071066862,182.074182688,183.211777808,184.413722578,187.36396281700002,190.336452492,200.905752342,204.61939632500003,204.478579438,202.189984664,201.717777747,204.744823078,217.632905145,231.36232560599998,239.32904760999998,247.05467933799997,256.420973014,258.033927174,263.446273954,272.949663896,276.282408018,278.25148193
Germany,Europe,https://cdn.countryflags.com/thumbs/germany/flag-button-round-250.png,325.719351501,336.140052729,340.907094462,349.811062266,352.303487392,353.002289448,352.50230241,349.84685376,345.798928433,344.499479583,343.36486468100003,342.037189265,345.238322954,348.961751085,343.908665456,343.29079949699997,342.538805761,344.558702935,348.488626318,351.120668241,351.104777536,352.981891975,354.35311258900003,366.482479092,368.471774987,384.943218226,400.329624069,407.39736761100005
Ghana,Africa,https://cdn.countryflags.com/thumbs/ghana/flag-button-round-250.png,147.848288038,148.239106131,149.046452348,148.488811223,149.00685424600002,150.37722041199999,150.565600131,151.72143300599998,151.058904944,151.195237596,152.15752432600001,150.848831816,148.927640292,147.04720917900002,145.3859465,143.791674906,142.798370401,141.300923985,141.951258833,143.325589189,144.671000593,145.385307318,146.004372158,147.163344335,148.420520329,150.095035771,151.662106094,151.44352233499998
Gibraltar,Europe,http://img.freeflagicons.com/thumb/round_icon/gibraltar/gibraltar_640.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Greece,Europe,https://cdn.countryflags.com/thumbs/greece/flag-button-round-250.png,300.660252499,307.46487728100004,317.09186319,318.877911827,321.684903057,325.324964693,329.287769614,331.339475975,338.238089654,345.893072519,347.433558561,350.077823538,353.82000707500004,360.436313121,367.187600169,367.50969683,364.577974416,374.064822343,374.298704206,373.554356097,372.709067878,375.299697908,378.806906928,371.74176816,367.157062066,367.162814917,366.02222352,363.32309827800003
Greenland,North America,https://image.flaticon.com/icons/svg/197/197453.svg,567.98276697,564.931640515,561.8624510239999,560.054618335,558.482606642,558.1066080549999,558.889458826,558.00544881,558.577995217,558.618361176,558.705319444,555.353953112,550.92842492,546.552150094,542.146142909,536.636454101,530.094967631,522.090903982,513.018128598,506.72205888199994,502.06373297399995,498.59282245599996,496.15733694499994,496.72159638799997,497.68721443400005,506.414739172,510.501805614,516.292492642
Grenada,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/grenada/flag-button-round-250.png,228.098807698,223.324896499,221.286624376,216.75595743300002,213.059483025,210.21007258400002,208.419608382,203.40921983,199.795727367,196.47699827,196.760452064,197.487368042,200.65350248099998,202.10429957399998,203.21631523899998,206.59162863499998,212.193252644,217.009432544,221.06047510899998,226.39812651900002,231.21923554,235.03791008299999,233.14437560800002,233.678906811,235.706908003,237.22245940699997,239.314137937,238.917155601
Guatemala,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guatemala/flag-button-round-250.png,166.12345449100002,174.886324302,181.247793864,185.218131783,193.031068291,181.349815723,178.95372446099998,189.681344202,196.614920859,196.666119759,205.418603658,203.141096993,203.028864267,205.97226128699998,208.491281771,212.024054197,211.743267863,205.392220412,200.26367592900002,203.17538339,200.78010736500002,198.026860502,195.79257633900002,192.50543937,194.288560778,194.254527948,198.24496085500002,199.054417759
Guinea,Africa,https://cdn.countryflags.com/thumbs/guinea/flag-button-round-250.png,164.465722976,164.606408026,165.094659191,165.408362038,166.184762173,165.81846362000002,165.364693305,165.149866987,165.31943707,165.901260434,165.151661714,166.694208368,169.429047255,172.18796064900002,175.066449978,176.062191326,177.486372046,176.678296165,175.1611491,173.926874897,174.216716306,175.08057116799998,175.898178775,176.609177316,177.735097165,177.80268193700002,177.553398703,177.502737357
Guinea-Bissau,Africa,https://cdn.countryflags.com/thumbs/guinea-bissau/flag-button-round-250.png,183.476018803,182.1845706,181.078243647,179.965361786,178.83843924500002,177.758378639,176.331687439,174.51172502100002,172.99995654600002,171.968452792,171.852167927,172.566250438,174.707426036,176.654230421,179.237207253,179.002083467,179.557347383,180.124109957,178.687846611,177.503128361,176.262212061,175.069132932,174.325438497,173.96191215500002,173.256121108,172.545796642,171.795749489,170.489512257
Guyana,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guyana/flag-button-round-250.png,144.387167556,142.22977145299998,136.79644482100002,139.18896905699998,139.247417737,145.765761226,151.375946809,152.647506327,156.49890324,160.426613922,177.484964071,168.134689282,163.269586114,157.815340085,155.667450554,158.894099695,156.611768416,154.155653965,151.188989282,148.959999048,157.326456105,165.19556545,168.304038451,167.34305429900002,166.875049998,165.784245314,165.356587186,164.503626701
Haiti,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/haiti/flag-button-round-250.png,213.56806963100001,213.11307108399998,212.66120003400002,213.47177403900002,213.728776467,213.137775592,211.08131207,209.39902517500002,207.849958074,207.23438421,205.846547426,205.120889019,204.401968856,204.501330521,204.19010004299997,204.180803359,204.339884694,204.30973600299998,204.226690193,204.16141242300003,204.659253469,204.93970902100003,204.425378486,203.765917347,203.080460844,202.56634718900003,202.01353546900003,201.23523817400002
Honduras,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/honduras/flag-button-round-250.png,156.280347754,156.778699668,160.273334516,161.423332134,161.50373518799998,167.557881482,169.19866078799998,169.841675446,170.340233936,171.19585735,172.09392948,173.362153181,174.56343757300002,175.73648379300002,176.965770303,178.125931633,179.24197365,180.352383981,181.409138407,181.729651512,182.517664716,183.618894584,184.294252444,184.870309561,186.15513440700002,186.70260760899998,187.38316219799998,187.667976773
Hong Kong,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197570.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Hungary,Europe,https://cdn.countryflags.com/thumbs/hungary/flag-button-round-250.png,329.942326853,331.841791129,348.146838241,356.197515673,356.374443658,360.33189815099996,358.504053491,373.294804323,395.50622618399996,412.00040794399996,408.16484747,406.71787045400004,411.406870749,416.27287242100005,411.19473129100004,411.796897761,405.220820479,406.495802833,395.203292428,393.114282462,387.924792204,385.782118122,380.351730996,370.37322709800003,365.82232512499996,378.099478701,355.18786446,343.303140591
Iceland,Europe,https://cdn.countryflags.com/thumbs/iceland/flag-button-round-250.png,416.045985117,418.751756389,422.29100673100004,426.941770224,428.93864816,429.681156933,435.70172081900006,441.4374639,441.672790583,442.905641562,445.57597737300006,440.263063848,436.815837442,434.76024661499997,437.374680634,435.997942849,432.28420351600005,430.49650865899997,432.02986253299997,434.92055027,431.65843914299995,427.03498034700004,427.70309179699996,429.42738954800006,432.163141699,433.25672540200003,433.49533175,431.797306661
India,Asia & the Pacific,https://cdn.countryflags.com/thumbs/india/flag-button-round-250.png,99.42700776119999,99.73400431980001,100.01117263799999,98.4656991281,97.1191510199,95.9807034808,96.3820102866,99.0720664997,99.0460364791,97.9203240965,97.94223212669999,97.5635595393,96.6509140662,95.4787052451,93.4065727786,94.13398972200001,94.6736971783,95.7210547806,97.0772039437,98.5538452396,100.609736716,101.296585592,101.35980749400001,103.00499687799999,105.85932649200001,108.561778456,111.38282143699999,112.502773012
Indonesia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/indonesia/flag-button-round-250.png,127.83775486500001,128.369488311,128.933413586,129.595939413,130.07071206,130.88521586,132.044926366,133.14087479100002,133.860475487,134.792068879,135.76992104500002,136.217392867,136.595784272,136.782088325,136.980149302,136.745726809,136.651289907,136.708092998,136.82114375700002,136.910766662,136.87806761,137.38096879600002,137.195057889,137.233333023,137.435514064,137.581833485,138.358540048,138.795373728
Iran,Asia & the Pacific,https://cdn.countryflags.com/thumbs/iran/flag-button-round-250.png,143.46421486399998,142.386097693,141.90839379099998,140.636769894,139.31020106199998,137.794960157,134.545426171,132.389452248,129.856732067,129.142245417,130.06822650700002,132.366270942,134.252627532,137.242807148,141.537569564,145.957020693,150.408732582,154.107957795,159.190696067,165.003829327,169.940483993,174.90765569,178.52791082299998,182.49754249699998,184.737112137,185.46970466099998,184.115037175,182.205882077
Iraq,Asia & the Pacific,https://cdn.countryflags.com/thumbs/iraq/flag-button-round-250.png,128.35789040400002,129.454488974,130.303104904,131.153325599,131.054478234,131.57560266500002,131.938852887,131.110000905,125.98919439900001,123.49953585099999,124.572247838,120.847062037,121.506262097,117.31027404299999,113.745794791,110.326395898,106.885469041,103.238402614,100.523752975,97.2824941601,95.7554094354,93.063259925,90.7837131689,89.29836708650001,86.0337941582,82.0986993197,80.3646348633,79.7124395026
Ireland,Europe,https://cdn.countryflags.com/thumbs/ireland/flag-button-round-250.png,372.748800571,375.022808965,383.615482177,389.373346231,391.32007874600004,398.408359657,397.897369403,406.569852701,411.51955425,420.880183721,428.601819162,429.477101902,434.00874114000004,441.850206762,452.33121182099995,453.216603106,454.212866106,449.356468615,457.83522015,462.45237158900005,439.84070458900004,442.807014441,444.58847697600004,440.287799097,439.01149977299997,441.14891847,439.288267117,440.67087035099996
Israel,Asia & the Pacific,https://cdn.countryflags.com/thumbs/israel/flag-button-round-250.png,287.18675009,301.591058522,314.78093137900004,317.198816309,325.74412514299996,332.623179855,337.19130429399996,340.221290024,344.210051578,344.530759639,347.062455457,340.545821827,338.570804791,333.615205441,328.022915885,332.498855212,330.404216292,334.41825843099997,332.681409954,331.34660583100003,328.755328537,325.634665475,319.128025649,317.238830771,311.78702028600003,309.994577689,307.084985468,304.786121951
Italy,Europe,https://cdn.countryflags.com/thumbs/italy/flag-button-round-250.png,338.110588951,347.313413359,349.991810292,354.270951658,360.339997036,363.019177905,366.348665109,371.110816273,382.36691628799997,381.57773863,383.804326561,386.553024266,391.021171808,399.857197106,393.024435648,394.69392737699997,393.392872493,395.163047027,397.77148928700007,398.01283235499994,390.83482500499997,391.32998702300006,389.575582857,385.375380121,379.602158442,384.033926749,374.332150226,369.724850052
Jamaica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/jamaica/flag-button-round-250.png,159.15311151100002,160.24768704500002,167.501611705,170.068515406,174.803800074,180.216457235,189.920095442,197.65398717500003,207.67354527799998,215.40400059100003,212.144921598,211.38285496299997,203.99522697,196.233682478,188.035157475,176.690414175,179.114682043,191.99199804,209.228322466,219.82696011599998,211.4563038,211.509962666,216.414125452,225.670119701,228.245053346,227.678094673,230.242679238,228.06412445299998
Japan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/japan/flag-button-round-250.png,258.620697872,261.720280264,265.66104014300004,267.222486758,265.338107486,270.446896444,267.97231961,267.421579881,273.805416083,275.936451346,271.158710806,269.729118882,269.283137294,274.270880096,277.403012337,281.358913508,279.47924336299997,281.16849834,283.01229816,283.310140257,285.836843022,289.030230192,284.305239158,283.21036144600004,281.987626745,276.439268142,275.365679521,274.205204341
Jordan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/jordan/flag-button-round-250.png,122.465522535,122.652609207,122.642841589,123.56365517799999,124.60359435999999,126.14653705399999,128.231294436,129.86624835199999,131.367192125,132.721629745,132.93299058899998,133.23736808799998,133.70231615,132.59706963,133.89442419099998,134.72068359,136.57789685,135.47088098999998,134.69595254499998,135.437992974,136.169094416,135.820892155,135.898323347,136.36275073000002,136.557196058,136.431148714,136.799367708,136.733025342
Kazakhstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kazakhstan/flag-button-round-250.png,261.533124955,259.644944813,259.672539896,265.816014624,268.467283828,273.541481872,270.973446474,263.658524581,254.18360870700002,246.890578285,249.09676737200002,248.739074297,247.91582073700002,249.44386261,248.047355578,249.00700212799998,248.879728181,244.229063034,240.625171764,236.192507592,238.86900727300002,237.734251893,235.326798559,227.007293413,221.29345320700003,218.42333709500002,220.06675353999998,219.447531019
Kenya,Africa,https://cdn.countryflags.com/thumbs/kenya/flag-button-round-250.png,124.30093926,124.74879571599999,125.634316286,126.46591520900002,127.640312928,128.972424668,129.99070989,131.145089923,132.221728598,131.987286928,132.763536549,131.694224588,132.604195431,133.774224524,133.866257,133.99550793,134.74679572,134.586183322,134.801690944,135.86179232,138.90869328899998,138.738767892,138.916255565,139.505368769,140.698903419,142.79002437399998,145.652603417,148.525927438
Kiribati,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kiribati/flag-button-round-250.png,185.698313531,186.18936721,187.984490353,182.131290854,183.67558497000002,186.00180096399998,186.75948159799998,187.737490704,189.182446751,190.936121123,191.343040782,190.566776093,188.743418213,186.369212865,184.478686747,183.175357666,184.346190988,186.413831211,188.333959177,190.255389271,191.504907029,191.830409782,191.861366366,191.77096989,191.484160696,191.148565026,190.565775516,189.40207530400002
Kuwait,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kuwait/flag-button-round-250.png,107.706223091,100.568814872,95.0637634565,91.88766256219999,90.4407135639,90.4266730686,89.583757986,93.3428035518,95.93340422589999,98.6093169416,101.718635026,99.28735014579999,98.11595638120001,97.6080967818,100.402122182,103.57500161200001,106.78934871400001,107.85352404899999,109.364961683,107.555016917,103.62115938900001,101.00555595700001,101.595769487,102.010930305,104.16051617000001,105.353303183,107.400874218,108.955859422
Kyrgyzstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kyrgyzstan/flag-button-round-250.png,182.69211781299998,183.307182068,183.259406638,182.27358883300002,180.10310489,174.519051842,172.86457316399998,176.471059349,182.61921543300002,185.66289998099998,185.737371836,184.723761551,184.577588966,185.588731948,186.468569742,186.86277478,186.60762868199998,185.744689628,184.02621315599998,181.042000163,179.70568730300002,179.85342408,178.971315905,178.42585863,177.772170541,175.846524396,170.799629176,169.194986975
Laos,Asia & the Pacific,https://cdn.countryflags.com/thumbs/laos/flag-button-round-250.png,164.072575232,163.612148665,162.90769209,162.253852588,161.695549907,161.134727868,160.475130069,159.819913434,158.754387671,157.359471445,155.756528423,154.542330131,151.99632001400002,150.046246134,148.296668439,146.983862226,145.843963926,144.571299479,144.106005119,143.16113267699998,141.981565742,140.813926065,140.654176871,140.482494474,140.33586111,140.25231270199998,140.347460837,140.07999510599998
Latvia,Europe,https://cdn.countryflags.com/thumbs/latvia/flag-button-round-250.png,231.690527632,232.136571253,236.64541892499997,255.43955809000002,269.930288659,256.784983077,233.843249906,231.537215045,245.401423255,243.38642548200002,243.06662993199998,256.629026104,259.160116012,262.548821014,268.175389177,282.784242017,305.100056933,305.60620587899996,297.49675694,296.214733238,297.913689563,297.200260385,297.685738297,308.40871237,310.15912099999997,311.15251442600004,314.374079188,316.897202307
Lebanon,Asia & the Pacific,https://cdn.countryflags.com/thumbs/lebanon/flag-button-round-250.png,213.891527617,214.11604844700003,215.64322364599997,217.64583492900002,218.240425421,219.64987936300003,221.020173027,223.646888763,226.333719171,227.47138188,229.58622148100002,231.89141683699998,235.699017132,241.099397873,247.025965824,253.743374891,261.92974831099997,271.965806082,282.680443364,293.991158583,303.012509353,311.150975619,318.423876765,328.02761228500003,336.766665132,343.58519578,348.786403574,351.522030009
Lesotho,Africa,https://cdn.countryflags.com/thumbs/lesotho/flag-button-round-250.png,181.28489016,180.545740342,180.927899395,181.529505946,183.843920723,185.574906401,187.72430224800001,192.032778381,199.538298495,206.263012233,215.31727477200002,219.718823609,225.239646476,230.6796267,233.257845993,234.73935531400002,234.71932346,234.10072413499998,234.97995530999998,232.09832685,230.68218537599998,230.153560798,231.40368468900002,232.056118669,231.272034787,229.75070644,223.90344837700002,217.017770915
Liberia,Africa,https://cdn.countryflags.com/thumbs/liberia/flag-button-round-250.png,137.355580441,141.192387412,142.848828783,144.406032864,145.92154114200002,143.12791760899998,143.654123205,138.91327532,134.902535939,130.917150338,129.530723551,129.028528387,129.77485893699998,129.77955799900002,130.166504016,130.160133004,130.874854106,130.839287305,130.624125537,131.645105088,132.60734775699999,132.946416613,135.317743643,136.471912039,136.082155035,136.24284411300002,136.527250533,136.663681662
Libya,Africa,https://cdn.countryflags.com/thumbs/libya/flag-button-round-250.png,143.739392089,144.39716242,145.440594256,146.922022428,148.426859651,150.113690645,150.45463721599998,154.670413187,157.354629638,160.076767138,161.79284385300002,161.576486216,161.457453714,161.02193286600001,166.30692435,169.978602589,171.452755123,177.21357855899998,187.640359205,202.12708823800003,212.36983032799998,211.758259842,209.674930383,212.042807456,212.295787804,209.418154303,206.544886214,205.055230254
Liechtenstein,Europe,https://cdn.countryflags.com/thumbs/liechtenstein/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Lithuania,Europe,https://cdn.countryflags.com/thumbs/lithuania/flag-button-round-250.png,251.66440780300002,258.842335672,260.141395019,280.42969818,287.794797044,283.37787924,272.650848357,264.471170073,268.625712153,269.997317715,276.888021338,289.369499479,286.367353136,290.625923151,294.992545825,309.85082808100003,324.299299063,337.659988077,334.42475247100003,315.55280813,320.349965664,322.259043742,323.320811057,328.616045471,321.816701601,325.082097658,322.554563882,319.919818497
Luxembourg,Europe,https://cdn.countryflags.com/thumbs/luxembourg/flag-button-round-250.png,398.95438648,407.111804656,416.955689403,427.392498135,435.360024632,442.099548101,446.220801959,449.816286866,450.095335869,448.162980775,448.548591482,446.405663392,448.256763655,447.985605607,448.037142596,444.68426228500005,443.26829603899995,438.485762754,435.507173544,437.48283246299997,437.57612896300003,434.320220707,433.073333745,431.627612297,434.378227928,435.96530212700003,432.768511511,431.43602616699997
Macao,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197493.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Macedonia,Europe,https://cdn.countryflags.com/thumbs/macedonia/flag-button-round-250.png,224.16898368100001,223.768983708,229.75498331,233.22089623199997,233.303159904,235.177651628,239.36355098500002,243.26668187900003,245.40273089,247.51525359599998,246.792959154,248.489994338,251.759097314,251.72395839700002,250.02929880699998,251.639776431,257.218639244,262.505226215,262.32728678200004,265.60392709,266.336392338,263.01317640999997,263.745923749,259.634800938,260.44862644700004,271.164256014,275.34382461399997,274.02834482500003
Madagascar,Africa,https://cdn.countryflags.com/thumbs/madagascar/flag-button-round-250.png,157.306753791,156.524284729,155.863420321,158.57219167,153.049910711,151.32668464,150.95971071300002,151.154355807,151.454740729,149.182917954,147.657758515,145.279166776,147.608117257,146.956799896,145.18793176,141.858476735,139.43933270899998,137.29652395,137.009734669,136.988370377,136.531477172,136.409097171,135.943876493,135.426255918,135.355697134,135.403616469,135.290279212,135.186669809
Malawi,Africa,https://cdn.countryflags.com/thumbs/malawi/flag-button-round-250.png,149.02693844799998,151.19111461999998,156.004431772,160.783073825,166.246047597,170.958338725,172.76060717,174.402720317,176.168684532,174.714663539,174.016115931,171.045572577,169.011199933,167.686514041,166.01496282899998,163.191885907,159.041895982,155.73757257399998,153.350238352,152.19079615500002,153.134008523,152.96553672599998,152.416744136,151.442524601,150.76539966299998,150.958880553,151.169208176,150.251338463
Malaysia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/malaysia/flag-button-round-250.png,153.667051275,154.372528665,155.033916765,155.071938158,154.942553267,157.658677361,157.715862579,156.89662032200002,155.928683955,159.205624774,160.199376095,157.47143142000002,157.94710128900002,160.310449223,160.03983557,158.969528366,158.89994940399998,158.730627565,160.450505792,163.582654225,162.439984236,160.566008059,163.697962934,166.776854735,174.42202227800001,176.28484271099998,178.640965545,180.742695216
Maldives,Asia & the Pacific,https://cdn.countryflags.com/thumbs/maldives/flag-button-round-250.png,120.15355449300002,120.512977533,122.36168359099999,122.06125566600001,120.783424745,120.317430883,119.77846122999999,120.298250439,120.338592881,118.004582356,116.240254078,113.673494983,110.61887023599999,107.910328301,107.738544227,108.634958995,110.037605689,107.951380237,104.71797484000001,100.58875577600001,99.4521981443,99.3834226413,97.7224029833,97.6167739056,98.0051590873,98.8956283838,99.9604549891,101.273458306
Mali,Africa,https://cdn.countryflags.com/thumbs/mali/flag-button-round-250.png,163.835655901,161.986642011,161.055777891,159.619299283,158.578337766,157.93919494000002,156.250979478,153.936922405,151.480145101,149.29279726500002,147.949115832,146.172583113,145.336970552,143.667038842,142.59147342400001,141.904675645,142.264142575,143.399797361,144.793399164,146.123901959,146.873060995,146.579823996,146.75023983100002,147.009372232,147.498865969,148.376736116,150.183640592,150.251765651
Malta,Europe,https://cdn.countryflags.com/thumbs/malta/flag-button-round-250.png,276.726685524,279.78970841200004,282.912149475,283.98283108100003,286.156641318,288.610814363,287.653186652,288.717761092,290.55778441,293.5877968,297.480289386,300.96705155,301.558381098,304.950991791,310.32324260400003,314.461832174,317.89208858399996,322.449871109,324.287340012,325.87260817,327.61584316799997,325.101055469,326.814637323,325.52075933500004,327.804929647,332.483731331,341.024183686,343.178137709
Marshall Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/marshall-islands/flag-button-round-250.png,191.545234136,194.812017459,198.974487132,203.422948271,205.55557615299998,209.750654534,211.82700848399998,214.53428259600003,216.7795276,218.629934905,221.902886628,223.76148200400002,224.47663369,226.21660710599997,226.75320576299998,228.72746063999998,230.728057895,232.688424258,235.200588267,236.317767152,237.56966079499998,236.69853637,236.05165736299998,235.747305281,234.32822848499998,233.852869768,231.536935335,229.437465344
Mauritania,Africa,https://cdn.countryflags.com/thumbs/mauritania/flag-button-round-250.png,150.776702742,149.618170317,149.03205311300002,148.249731446,147.754467949,146.817687459,146.402762815,144.970267265,143.734024302,142.67028146,142.29560769399998,142.901429362,142.711113762,142.875730543,143.25651056799998,143.43708606299998,144.363925811,145.09253797399998,145.856913177,146.769393507,147.47229452399998,148.660938107,149.686401366,150.623001525,151.390535936,152.143645717,152.983938253,153.383584045
Mauritius,Africa,https://cdn.countryflags.com/thumbs/mauritius/flag-button-round-250.png,125.665539612,124.85215556799999,131.401833719,132.600414353,134.806140751,133.31336947100002,132.948008053,133.971331629,134.630215488,137.937661161,140.706397691,145.602619653,146.178278353,148.218877588,147.247327424,147.522718481,147.66672538,146.01339825099998,148.699308157,148.975698534,148.733988087,147.292816446,152.110354297,152.539357112,156.79973147200002,160.948477419,161.134104687,160.025830426
Mexico,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/mexico/flag-button-round-250.png,309.028474433,310.22824300900004,313.987728481,318.29447743000003,321.209372897,324.076913632,323.276901608,323.554902816,323.743988198,321.641064123,319.211402912,318.306917111,320.391015426,322.150622781,321.172852033,323.74241018600003,322.21158498200003,321.132756504,325.111604167,327.692138102,324.492254192,322.0447857,322.657820367,324.504160068,325.58727839,323.788533346,323.619820149,322.342028535
Moldova,Europe,https://cdn.countryflags.com/thumbs/moldova/flag-button-round-250.png,221.36902889700002,226.205237539,220.329877154,223.31211967800002,234.926370012,235.89271369,224.28651934,206.996994352,198.88561045999998,198.02004015999998,199.70972020899998,200.13830043,201.50570930199999,204.788871983,210.05142781400002,220.27318682599997,224.03640639300002,223.33708423899998,223.828215017,228.275845426,230.40349859,222.247243129,220.216493862,220.49691254299998,228.42062702100003,233.08491106699998,228.153717404,222.84474840299998
Monaco,Europe,https://cdn.countryflags.com/thumbs/monaco/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mongolia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/mongolia/flag-button-round-250.png,323.91921083799997,328.384164627,330.23379929699996,335.92397180300003,340.402053999,349.524712088,353.191178776,355.063249967,352.92846455,350.542399588,345.213176493,340.824846342,339.16824048,337.449451162,335.733069351,335.537834304,333.547637763,332.507494394,334.684828027,339.312687941,335.98863113299996,331.558876736,325.46059740100003,319.909098225,314.122677727,310.028153997,307.13695089699996,302.87954981800004
Montenegro,Europe,https://symondsflags.com/wp-content/uploads/2014/09/montenegro-flag.jpg,257.16583009100003,258.36911591,259.124609066,259.17549411600004,260.987437425,262.520158674,265.281687848,269.47666984200004,271.464214051,272.553950806,274.551931877,276.520379855,277.57662220500004,280.18162781,281.090352829,282.303440165,282.831276351,282.617303364,283.087863798,282.739679466,283.002843705,283.499646861,284.933191095,288.61248514,290.544951088,290.95732906399996,291.799514703,292.40051177
Morocco,Africa,https://cdn.countryflags.com/thumbs/morocco/flag-button-round-250.png,101.985937509,101.255342347,100.617999146,100.58512264499998,100.47022830899999,101.319003335,102.49075044099999,104.26051978400001,104.681042924,106.05813836300001,105.71740779400001,106.24843756599999,106.66384779699999,107.612999016,108.12874861899999,108.913341189,109.795063923,110.97844483099999,111.764959656,112.762081396,113.74069783799999,114.90348226100001,116.183389998,117.65563494899999,119.525439064,121.332372712,123.11848991500001,124.471237354
Mozambique,Africa,https://cdn.countryflags.com/thumbs/mozambique/flag-button-round-250.png,167.123786623,166.82069751,167.249794417,167.36746496700002,166.645110573,166.060625406,165.995537092,166.751422399,164.690437742,162.693475645,161.162878461,158.064096662,157.332322949,156.623192534,157.00778590899998,158.42486952,160.14521288,162.898503716,164.3252539,165.358325153,166.87658339,167.380212738,168.042406191,168.420258803,168.972319945,169.584015687,169.791887474,169.243324289
Myanmar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/myanmar/flag-button-round-250.png,202.319818224,201.84665086500002,201.151439232,200.439727158,199.69832695800002,199.170091666,198.750613286,198.32363477299998,197.913790134,197.47805840499998,197.274835036,196.996907228,196.507602735,196.48710990600003,196.12171643599999,194.5578908,193.941174103,192.17709309100002,190.206144691,187.645217533,184.369668469,181.643545952,179.62896232399999,178.86882007,177.964059815,177.799279343,177.629895269,176.773793542
Namibia,Africa,https://cdn.countryflags.com/thumbs/namibia/flag-button-round-250.png,139.50889468300002,136.604032322,135.49598925799998,135.40704691099998,137.014261428,140.188838236,144.828812547,152.164905841,160.954231104,168.817279496,174.72519098799998,175.980718064,177.14624781,179.58239688999998,179.258550033,176.186460535,171.614875092,167.031506351,163.556591622,162.353203367,160.253851143,157.106209812,157.34178017600001,158.553739236,160.193639921,161.38975468499999,162.848111125,164.149702602
Nauru,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nauru/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nepal,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nepal/flag-button-round-250.png,106.96389505399999,105.374513315,103.465938577,102.367211767,100.239284952,98.15744015249999,95.54732177909999,93.60320113019999,91.8135339569,90.18108867490001,88.4497257903,87.11803525479999,86.37986408180001,86.0996171756,86.1678488421,86.7480905588,87.6847453204,88.981643011,90.0596219917,91.2639581539,92.4664475869,94.3659105759,96.230842863,97.8101322463,99.0321428357,100.57593525800002,101.51922041200001,101.842886302
