country,category,url,Jan 21,Jan 22,Jan 23,Jan 24,Jan 25,Jan 26,Jan 27,Jan 28,Jan 29,Jan 30,Jan 31,Feb 01,Feb 02,Feb 03,Feb 04,Feb 05,Feb 06,Feb 07,Feb 08,Feb 09,Feb 10,Feb 11,Feb 12,Feb 13,Feb 14,Feb 15,Feb 16,Feb 17,Feb 18,Feb 19,Feb 20,Feb 21,Feb 22,Feb 23,Feb 24,Feb 25,Feb 26,Feb 27,Feb 28,Feb 29,Mar 01,Mar 02,Mar 03,Mar 04,Mar 05,Mar 06,Mar 07,Mar 08,Mar 09,Mar 10,Mar 11,Mar 12,Mar 13,Mar 14,Mar 15,Mar 16,Mar 17,Mar 18,Mar 19,Mar 20,Mar 21,Mar 22,Mar 23,Mar 24,Mar 25,Mar 26,Mar 27,Mar 28,Mar 29,Mar 30,Mar 31,Apr 01,Apr 02,Apr 03,Apr 04,Apr 05,Apr 06,Apr 07,Apr 08,Apr 09,Apr 10,Apr 11,Apr 12
Ecuador,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/ecuador/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05667951024368789,0.34007706146212735,0.39675657170581524,"",0.5667951024368789,0.7368336331679426,"","",0.7935131434116305,0.8501926536553184,0.9635516741426942,"","",1.3036287356048215,1.587026286823261,2.0971418790164518,3.2874115941338977,6.291425637049356,9.522157720939566,11.27922253849389,24.14547136381104,30.15349944964196,44.720133582269746,55.60259954905782,61.3272300836703,68.63888690510603,79.52135287189411,92.2175631664802,104.00690129716727,107.12427436057011,111.43191713909039,130.47623258096954,156.32208925209122,179.2772909007848,190.8965905007408,196.39450299437854,206.65349434848605,212.37812488309854,226.43464342353312,252.22382058441113,281.41376835991036,405.881972855049,411.323205838443
Egypt,Africa,https://cdn.countryflags.com/thumbs/egypt/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.009771884827431885,0.01954376965486377,"","","",0.02931565448229566,0.14657827241147828,"",0.4788223565441624,0.5374536655087537,0.5765412048184813,0.5863130896459131,0.7817507861945509,0.9087852889511654,0.9087852889511654,1.0749073310175075,1.2312574882564176,1.622132881353693,1.9152894261766495,2.052095813760696,2.5016025158225625,2.7849871758180873,2.8729341392649745,3.1954063385702267,3.5765098468400702,4.319173093724894,4.4559794813089395,4.837082989578783,5.2377302675034905,5.628605660600766,5.951077859906018,6.410356446795317,6.938038227476639,7.612298280569439,7.612298280569439,9.625306555020407,10.455916765352118,10.485232419834414,12.918431741864953,15.244140330793742,16.602432321806774,17.5307613804128,18.947684680390427
El Salvador,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/el-salvador/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15417345222573275,0.15417345222573275,0.4625203566771982,0.4625203566771982,0.4625203566771982,0.7708672611286638,1.3875610700315948,2.0042548789345256,2.0042548789345256,2.0042548789345256,2.929295592288922,4.625203566771982,4.933550471223448,4.933550471223448,6.321111541255043,7.091978802383706,8.633713324641034,9.55875403799543,10.637968203575559,12.025529273607154,12.025529273607154,15.879865579250472,18.03829391041073,18.192467362636464,18.192467362636464
Equatorial Guinea,Africa,https://cdn.countryflags.com/thumbs/equatorial-guinea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.7127659953598934,0.7127659953598934,0.7127659953598934,0.7127659953598934,2.1382979860796802,2.8510639814395735,2.8510639814395735,4.2765959721593605,4.2765959721593605,6.41489395823904,6.41489395823904,7.840425948958828,8.553191944318721,9.265957939678614,9.265957939678614,9.978723935038508,9.978723935038508,10.6914899303984,10.6914899303984,10.6914899303984,11.404255925758294,11.404255925758294,11.404255925758294,11.404255925758294,11.404255925758294,12.82978791647808,12.82978791647808,12.82978791647808,12.82978791647808
Eritrea,Africa,https://cdn.countryflags.com/thumbs/eritrea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.28197394166015544,0.28197394166015544,0.28197394166015544,0.28197394166015544,1.1278957666406217,1.6918436499609326,1.6918436499609326,1.6918436499609326,3.3836872999218652,3.3836872999218652,4.229609124902331,5.075530949882798,6.20342671652342,6.20342671652342,8.177244308144507,8.177244308144507,8.741192191464817,8.741192191464817,9.305140074785129,9.305140074785129,9.587114016445284,9.587114016445284
Estonia,Europe,https://cdn.countryflags.com/thumbs/estonia/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538413872490746,0.7538413872490746,0.7538413872490746,0.7538413872490746,"",1.5076827744981491,"",3.7692069362453724,7.538413872490745,"","","",9.799938034237968,12.061462195985193,20.35371745572501,59.55346959267689,86.69175953364358,128.90687721959173,154.53748438606027,169.61431213104177,194.49107791026123,201.2756503955029,213.33711259148808,230.6754644982168,245.7522922431983,265.35216831167423,278.1674718949085,304.5519204486261,405.5666663400021,433.45879766821787,482.45848783940767,511.8583019421216,538.9965918830883,561.6118335005605,587.2424406670291,646.7959102597059,724.4415731463606,767.4105322195578,826.9640018122348,835.2562570719746,866.1637539491866,893.3020438901533,909.8865544096329,948.3324651593357,983.0091689727932
Ethiopia,Africa,https://cdn.countryflags.com/thumbs/ethiopia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0086984066945791,0.0086984066945791,0.0347936267783164,0.0434920334728955,0.0434920334728955,0.0521904401674746,0.0608888468620537,0.0782856602512119,0.0782856602512119,0.0956824736403701,0.0956824736403701,0.0956824736403701,0.1043808803349492,0.1043808803349492,0.1391745071132656,0.1391745071132656,0.1391745071132656,0.2000633539753193,0.21746016736447749,0.2522537941427939,0.2522537941427939,0.3044442343102685,0.3305394543940058,0.37403148786690127,0.3827298945614804,0.4523171481181132,0.4784123682018505,0.4871107748964296,0.5653964351476415,0.6001900619259579
Fiji,Asia & the Pacific,https://cdn.countryflags.com/thumbs/fiji/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.115518649240778,1.115518649240778,2.231037298481556,3.346555947722334,4.462074596963112,5.5775932462038895,5.5775932462038895,5.5775932462038895,5.5775932462038895,5.5775932462038895,5.5775932462038895,5.5775932462038895,5.5775932462038895,7.808630544685446,7.808630544685446,13.386223790889336,13.386223790889336,15.617261089370892,15.617261089370892,16.73277973861167,16.73277973861167,16.73277973861167,17.84829838785245,17.84829838785245
Finland,Europe,https://cdn.countryflags.com/thumbs/finland/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.1804820241708746,0.3609640483417492,0.3609640483417492,0.5414460725126238,0.5414460725126238,1.0828921450252476,"",1.2633741691961222,"",2.165784290050495,3.4291584592466173,"",5.414460725126238,7.219280966834984,"",10.648439426081602,27.974713746485563,"",37.901225075883666,48.18870045362352,49.091110574477895,57.573765710509,66.59786691905273,72.19280966834984,81.21691087689358,94.03113459302567,112.9817471309675,126.33741691961222,142.94176314333268,158.82418127036965,172.90177915569788,184.99407477514646,219.82710544012528,219.82710544012528,236.97289773635836,249.78712145249045,260.97700695108466,273.97171269138767,291.47846903596246,339.667169489586,347.7888605772754,392.72888459582316,416.5525117863786,448.85879411296514,470.15567296512836,499.7547249291518,524.3002802163908
France,Europe,https://cdn.countryflags.com/thumbs/france/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.04596045023592418,0.04596045023592418,0.04596045023592418,0.04596045023592418,0.06128060031456558,0.07660075039320698,0.09192090047184837,0.09192090047184837,0.09192090047184837,0.09192090047184837,0.09192090047184837,0.09192090047184837,0.09192090047184837,0.09192090047184837,0.16852165086505536,0.16852165086505536,0.16852165086505536,0.16852165086505536,0.16852165086505536,0.16852165086505536,0.16852165086505536,0.16852165086505536,0.16852165086505536,0.18384180094369673,0.18384180094369673,0.18384180094369673,0.18384180094369673,0.18384180094369673,0.18384180094369673,0.18384180094369673,0.18384180094369673,0.18384180094369673,0.21448210110097954,0.2604425513369037,0.582165702988373,0.8732485544825596,1.5320150078641395,1.9916195102233814,2.7269867139981683,3.2478718166719758,4.3662427724127975,6.4804234832653105,9.391251998207176,10.96922745630724,17.25048898855021,21.63205191104165,27.33114774029625,34.94526232938102,44.06075162617265,56.087069437906145,68.92535520380764,83.08117387647229,101.61855547162837,118.42476010789798,139.93425081831052,168.44505011466214,193.21773279182528,221.51404998707594,245.39816395967787,304.19689996150356,341.6699870538604,386.5733469343583,446.6589755427899,505.013427192335,575.6546392049504,615.4717092593394,682.5126860034742,798.6087832994186,873.0800328316944,905.4974703980996,985.6678157596301,1051.038896145193,1079.7335372424882,1139.6659643501334,1197.530171197162,1256.9876736523693,1322.6498368894263,1389.169928530887,1436.8768758757765
Gabon,Africa,https://cdn.countryflags.com/thumbs/gabon/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4492911982057106,"",0.4492911982057106,0.4492911982057106,0.4492911982057106,0.4492911982057106,1.3478735946171319,1.3478735946171319,1.3478735946171319,1.3478735946171319,2.6957471892342637,2.6957471892342637,2.6957471892342637,2.6957471892342637,3.1450383874399743,3.1450383874399743,3.1450383874399743,3.1450383874399743,3.1450383874399743,7.18865917129137,8.087241567702792,8.087241567702792,9.435115162319924,9.435115162319924,9.435115162319924,9.435115162319924,13.47873594617132,14.826609540788452,19.76881272105127,20.66739511746269,22.01526871207982
Gambia,Africa,https://cdn.countryflags.com/thumbs/gambia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4137935600480663,0.4137935600480663,0.4137935600480663,0.4137935600480663,0.4137935600480663,0.4137935600480663,0.8275871200961326,1.241380680144199,1.241380680144199,1.241380680144199,1.241380680144199,1.241380680144199,1.241380680144199,1.6551742401922651,1.6551742401922651,1.6551742401922651,1.6551742401922651,1.6551742401922651,1.6551742401922651,1.6551742401922651,1.6551742401922651,1.6551742401922651,1.6551742401922651,1.6551742401922651,1.6551742401922651,3.7241420404325964
Georgia,Europe,https://cdn.countryflags.com/thumbs/georgia/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25067839841571254,0.25067839841571254,0.5013567968314251,0.7520351952471376,0.7520351952471376,"","",0.7520351952471376,2.256105585741413,"",3.0081407809885503,3.258819179404263,3.760175976235688,5.765603163561388,6.016281561977101,6.266959960392813,7.520351952471376,7.520351952471376,7.520351952471376,8.272387147718513,8.523065546134227,8.523065546134227,10.0271359366285,10.77917113187564,12.283241522369913,13.536633514448477,15.291382303358464,17.547487889099877,18.299523084347015,19.80359347484129,20.304950271672716,21.307663865335567,22.56105585741413,24.566483044739826,27.574623825728377,28.82801581780694,30.332086208301217,37.100402965525454,39.35650855126687,43.61804132433398,47.12753890215396,49.13296608947965,52.893142065715345,54.64789085462533,58.65874522927673,60.66417241660243
Germany,Europe,https://cdn.countryflags.com/thumbs/germany/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011935460904830872,0.04774184361932349,0.04774184361932349,0.05967730452415436,0.0835482263338161,0.09548368723864697,0.10741914814347785,0.13129006995313958,0.13129006995313958,0.13129006995313958,0.14322553085797046,0.15516099176280132,0.15516099176280132,0.15516099176280132,0.15516099176280132,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.17903191357246306,0.2029028353821248,0.2506446790014483,0.560966662527051,0.6803212715753597,1.3248361604362267,1.5396744567231824,1.8738673620584467,2.339350337346851,3.1270907570656883,4.774184361932349,8.163855258904317,10.109335386391749,10.765785736157445,13.594489970602362,15.46835733266081,18.702867237869974,28.275106883544336,36.54638129059213,45.295074133833154,57.74375985757175,71.7559909598432,85.41015823496971,97.84690849780348,168.74354627249886,217.07022747615906,256.17079740038497,295.68910845628,348.65868395191944,376.61153339103333,435.73980671356543,504.7267707434879,579.8485616784934,627.1726641661478,683.8780389249993,738.9601910007938,804.0442593148365,877.5189566449753,951.2084922714012,1023.7999654945825,1094.6488614256587,1138.5355511727216,1184.2961082818433,1232.0737582838813,1291.44074082451,1354.9731992209247,1404.3024591405906,1437.9723943531185
Ghana,Africa,https://cdn.countryflags.com/thumbs/ghana/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06436467479989424,"",0.06436467479989424,0.06436467479989424,0.19309402439968273,0.19309402439968273,0.22527636179962987,0.3540057113994184,0.514917398399154,0.6758290853988896,0.7723760975987309,0.8689231097985723,1.7056638821971974,2.1883989431964044,4.248068536793021,4.408980223792756,4.5377095733925445,4.891715284791963,4.891715284791963,4.891715284791963,6.275555792989689,6.565196829589214,6.59737916698916,6.887020203588684,6.887020203588684,9.236330833784825,9.236330833784825,10.073071606183449,12.164923537180012,12.164923537180012,13.130393659178427
Gibraltar,Europe,https://lh3.googleusercontent.com/proxy/sHuYSsx62KLqgfMXixTZbp7mAM1BIMQ2NYlEmRr4i1QBSDejrDoYZG4n8Yq2SCD3y09cayV9wDdQsnLvkyhhZPJSqOTy4SGxag,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",296.81517319165357,296.81517319165357,296.81517319165357,445.22275978748036,445.22275978748036,445.22275978748036,771.7194502982993,1038.8531061707874,1632.4834525540946,1662.16496987326,1929.2986257457483,2048.0246950224096,2048.0246950224096,2048.0246950224096,2611.9735240865516,2819.744145320709,2908.788697278205,3057.196283874032,3235.285387789024,3354.011457065685,3561.782078299843,3650.826630257339,3769.552699534,3828.915734172331
Greece,Europe,https://cdn.countryflags.com/thumbs/greece/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594115199995087,0.2878234559998526,0.3837646079998035,0.6715880639996561,0.6715880639996561,"","",0.9594115199995087,3.070116863998428,4.317351839997789,6.332116031996757,7.003704095996413,8.059056767995873,8.634703679995578,9.498174047995136,12.760173215993467,18.228818879990666,21.8745826559888,31.75652131198374,33.7712855039827,37.12922582398099,40.103401535979465,44.5166945279772,47.49087023997568,50.84881055997396,59.867278847969345,66.67910063996585,71.28427593596349,78.76768579195966,85.57950758395617,92.67915283195254,101.79356227194788,110.9079717119432,116.28067622394046,126.06667372793544,131.91908399993244,145.2549041279256,154.75307817592076,160.5095472959178,166.45789871991477,168.37672175991378,175.76419046390998,180.75313036790743,187.56495215990395,192.9376566719012,199.65353731189776
Greenland,North America,https://lh3.googleusercontent.com/proxy/Yn6DNCKlvLi_LQ83HINL5YZU8WYMMbpxTeEshOMHEtILR8tuhnQfK_OafibEG4g5fSU1enBl5Mf56P4AYSmok5kPuMcbwObh,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",35.228633833579934,35.228633833579934,35.228633833579934,35.228633833579934,70.45726766715987,70.45726766715987,88.07158458394983,105.68590150073979,158.5288522511097,176.14316916789966,176.14316916789966,176.14316916789966,176.14316916789966,176.14316916789966,176.14316916789966,176.14316916789966,176.14316916789966,193.75748608468962,193.75748608468962,193.75748608468962,193.75748608468962,193.75748608468962,193.75748608468962,193.75748608468962
Grenada,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/grenada/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8.887387907820013,8.887387907820013,8.887387907820013,8.887387907820013,62.21171535474009,62.21171535474009,79.98649117038012,79.98649117038012,79.98649117038012,79.98649117038012,88.87387907820013,88.87387907820013,106.64865489384016,106.64865489384016,106.64865489384016,106.64865489384016,106.64865489384016,106.64865489384016,106.64865489384016,124.42343070948019,124.42343070948019
Guatemala,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guatemala/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.055817379377387275,0.055817379377387275,0.3349042762643237,0.3349042762643237,0.4465390350190982,0.5023564143964855,0.7256259319060346,0.9488954494155837,1.0605302081703583,1.1163475875477455,1.1721649669251328,1.3396171050572947,1.395434484434682,1.7861561400763928,1.8977908988311674,2.009425657585942,2.009425657585942,2.1210604163407165,2.567599451359815,2.623416830737202,2.790868968869364,3.404860142020624,3.9072165564171093,4.130486073926659,4.465390350190982,4.856112005832693,7.032989801550797,7.646980974702057,8.540059044740254
Guinea,Africa,https://cdn.countryflags.com/thumbs/guinea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07614527055632953,0.07614527055632953,"",0.07614527055632953,0.07614527055632953,0.07614527055632953,0.07614527055632953,0.15229054111265905,0.15229054111265905,0.15229054111265905,0.15229054111265905,0.3045810822253181,0.3045810822253181,0.3807263527816476,0.3807263527816476,0.6091621644506362,0.6091621644506362,1.2183243289012724,1.2183243289012724,2.284358116689886,3.9595540689291355,3.9595540689291355,8.452125031752578,9.213577737315873,9.74659463121018,10.964918960111453,12.487824371238043,14.772182487927928,16.14279735794186,19.036317639082384
Guinea-Bissau,Africa,https://cdn.countryflags.com/thumbs/guinea-bissau/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.0162611953873937,1.0162611953873937,1.0162611953873937,1.0162611953873937,1.0162611953873937,4.065044781549575,4.573175379243271,4.573175379243271,7.621958965405453,9.146350758486543,9.146350758486543,16.768309723891996,16.768309723891996,16.768309723891996,17.78457091927939,17.78457091927939,19.30896271236048
Guyana,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guyana/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.2713604446710292,"","",5.085441778684117,5.085441778684117,5.085441778684117,6.356802223355146,6.356802223355146,6.356802223355146,6.356802223355146,6.356802223355146,6.356802223355146,6.356802223355146,6.356802223355146,6.356802223355146,6.356802223355146,10.170883557368233,10.170883557368233,10.170883557368233,15.256325336052349,24.155848448749552,24.155848448749552,29.24129022743367,30.512650672104698,36.869452895459844,39.4121737848019,41.95489467414396,47.04033645282808,47.04033645282808,50.85441778684117,57.21122001019631
Haiti,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/haiti/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17539962392566635,0.17539962392566635,0.17539962392566635,0.17539962392566635,0.43849905981416587,0.6138986837398321,0.7015984957026654,0.7015984957026654,0.7015984957026654,0.7015984957026654,1.3154971794424974,1.3154971794424974,1.3154971794424974,1.4031969914053308,1.5785966153309972,1.5785966153309972,1.8416960512194966,1.8416960512194966,2.104795487107996,2.192495299070829,2.3678949229964954,2.630994358884995,2.7186941708478285,2.894093794773495
Honduras,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/honduras/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.20192621454579526,"",0.3028893218186929,"",0.6057786436373858,0.807704858183181,0.9086679654560786,1.2115572872747715,2.423114574549543,2.423114574549543,2.6250407890953382,2.726003896368236,3.028893218186929,3.6346718618243146,5.2500815781906764,6.764528187284141,9.591495190925274,11.105941800018739,14.03387191093277,14.235798125478565,17.365654450938393,22.11092049276458,22.413809814583274,26.654260320044973,27.058112749136566,30.087005967323492,30.793747718233778,31.50048946914406,34.63034579460388,38.567906978246896,39.57753805097587,39.67850115824877
Hong Kong,Asia & the Pacific,https://pakhockey.org/wp-content/uploads/2017/10/1e54cad04d668d5ef5c9356a15cbd328.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Hungary,Europe,https://cdn.countryflags.com/thumbs/hungary/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.2070318363206302,"",0.4140636726412604,0.7246114271222057,0.8281273452825209,0.931643263442836,1.2421910179237814,1.3457069360840965,1.6562546905650417,2.587897954007878,3.2089934629697683,4.037120808252289,5.175795908015756,5.175795908015756,7.556662025703003,8.798853043626785,10.662139570512457,13.560585279001279,17.287158332772623,19.357476695978924,23.394597504231214,27.017654639842245,31.05477544809453,35.505959928988084,42.234494609408564,46.271615417660854,50.92983173487504,54.345857034165434,60.55681212378434,64.49041701387631,70.18379251269364,75.87716801151097,77.01584311127444,84.57250513697744,92.64674675348202,101.44559979710881,123.18394261077498,135.6058527900128,145.9574446060443
Iceland,Europe,https://cdn.countryflags.com/thumbs/iceland/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93040293040293,2.93040293040293,8.791208791208792,17.582417582417584,46.88644688644688,76.19047619047619,102.56410256410257,126.00732600732601,155.3113553113553,161.17216117216117,190.47619047619048,205.12820512820514,249.08424908424908,342.85714285714283,342.85714285714283,404.3956043956044,521.6117216117216,583.1501831501831,723.8095238095239,732.6007326007326,967.032967032967,1198.5347985347985,1386.080586080586,1664.4688644688645,1723.076923076923,1898.901098901099,2159.70695970696,2350.1831501831502,2608.058608058608,2821.978021978022,2989.010989010989,3182.4175824175823,3326.007326007326,3575.091575091575,3865.2014652014655,3997.069597069597,4152.380952380952,4354.578754578754,4577.289377289378,4647.619047619048,4735.531135531136,4829.304029304029,4908.424908424909,4949.450549450549
India,Asia & the Pacific,https://cdn.countryflags.com/thumbs/india/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007246353786042499,0.0007246353786042499,0.0007246353786042499,0.0014492707572084998,0.0014492707572084998,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0021739061358127497,0.0036231768930212495,0.004347812271625499,0.020289790600918997,0.021014425979523247,0.022463696736731747,0.024637602872544496,"",0.031883956658586995,0.036231768930212495,0.05289838263811024,0.05434765339531874,0.06014473642415274,0.06521718407438248,0.06739109021019524,0.09057942232553123,0.09927504686878223,0.11956483746970123,0.13840535731341172,0.16739077245758172,0.23188332115335997,0.3181149312072657,0.35652060627329096,0.40724508277558846,0.4702883607141582,0.5246360141094769,0.6326066855215101,0.7094180356535607,0.7760844904851516,0.9065188586339166,1.0123156239101372,1.423908518957351,1.667386006168379,2.1028918687095333,2.444919767410739,2.9470920847834843,3.2036130088093886,3.763756156470474,4.155059260916769,4.646362047610451,5.396359664465849,6.055053223617112
Indonesia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/indonesia/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007311982755595357,"","","","",0.014623965511190714,"",0.021935948266786073,"",0.0694638361781559,0.12430370684512107,"",0.2522634050680398,0.35097517226857716,0.4277509912023284,0.4899028446248889,0.6288305169812007,0.6288305169812007,0.8299100427600731,1.1297013357394827,1.6451961200089553,1.8791795681880068,2.116819007744856,2.5080100851692073,2.888233188460166,3.264800300373327,3.8241669811763717,4.222670041356318,4.697948920470017,5.169571808205918,5.586354825274853,6.1310975405667065,6.544224566257845,7.26079887630619,7.648333962352743,8.310068401734123,9.107074522094017,10.010104392410044,10.807110512769938,12.039179607087755,12.839841718825447,14.04631887349868
