country,category,url,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Namibia,Africa,https://cdn.countryflags.com/thumbs/namibia/flag-button-round-250.png,3339.78195551,3458.10456323,3607.62040826,3764.54516198,3917.25569537,4112.55622835,4313.09840787,4554.82412487,4870.64193168,5154.51268614,5406.01113044,5571.83600888,5729.29831257,5923.30686461,6049.5518447,6076.73911962,6074.75593825,6102.64831929,6166.49148553,6310.59214914,6436.70299559,6550.38933624,6760.09221452,7069.0564829,7356.3123523,7655.24689288,7986.68817085,8340.48718916
Nauru,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nauru/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nepal,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nepal/flag-button-round-250.png,28876.8293319,28877.9952688,28824.6768428,28865.2640627,28737.842721,28533.259944,28372.4653333,28145.9125176,28138.3281853,27996.9849884,28090.0446062,28023.0543744,28630.2750063,29430.6672904,30320.0184286,31952.0135312,33366.6895571,35098.0552673,36983.8861549,38851.8229099,40768.2607413,43051.0600177,45711.1567063,48112.0943459,50544.3224716,53281.8384975,55974.3942756,58569.9883901
Netherlands,Europe,https://cdn.countryflags.com/thumbs/netherlands/flag-button-round-250.png,332102.709919,346913.553728,360065.011761,375866.475985,384733.509731,392063.791853,406301.432913,417094.501956,428029.121477,442693.497669,451410.431561,469831.273874,489855.879361,509817.292445,524688.616667,534123.179492,551623.872132,570808.047485,595789.83935,613772.660129,627988.079609,643646.92623,658966.137962,669705.243771,679325.692237,694000.865189,708002.279069,715272.583656
New Zealand,Oceania,https://cdn.countryflags.com/thumbs/new-zealand/flag-button-round-250.png,96024.1505341,99546.3403323,103715.219904,108260.703162,111356.269054,116074.643226,117114.569876,120088.737607,122811.434555,126140.834729,127839.349447,130175.675585,133249.969914,135944.758485,137513.067467,139398.729042,141834.136284,145649.744417,148664.620433,151105.0717,153471.693645,157211.67935,162133.762878,166620.157504,172063.490003,176984.142115,182148.70423,186914.462366
Nicaragua,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/nicaragua/flag-button-round-250.png,10801.3782586,11487.8981151,11775.7382056,12418.8346299,12754.4136335,13274.7479687,13749.5113561,14016.1160178,14433.5028221,14971.8246343,15515.2206856,16338.4888181,17086.9887956,17843.9892288,18659.0759549,19425.5136702,19733.7314131,20487.5030909,21199.0278458,21924.9369305,22399.4891451,23330.7407974,24145.6441364,25100.2300161,26345.1850917,26906.37589,27853.977834,28933.666993
Niger,Africa,https://cdn.countryflags.com/thumbs/niger/flag-button-round-250.png,15483.9362523,15758.5211933,16088.7080479,16398.8887276,16708.0924803,17108.3429202,17342.7021736,17801.629382,18259.2502853,18742.801956,19399.7870534,20173.1236799,20899.7659105,21642.0201981,22350.9324027,23670.8082697,24494.2126416,25016.7881882,25698.3173173,26308.8564355,26862.9798184,27907.9543959,28937.6963142,30192.2361705,31524.3206144,32775.0025192,34374.9361884,35333.9848646
Nigeria,Africa,https://cdn.countryflags.com/thumbs/nigeria/flag-button-round-250.png,235261.085302,241420.066124,248663.393131,255858.483568,263869.859005,272345.339493,279713.885705,288440.229006,296505.888257,305451.678428,316108.579949,324744.447551,333289.208712,342354.482015,354311.358473,364623.403846,380218.135644,397541.159402,412056.903766,429310.86235,448059.959793,469567.490825,492770.621455,515577.439017,540682.801214,568145.275154,598421.90286,620311.159121
North Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/north-korea/flag-button-round-250.png,154448.381301,159259.437847,163825.216643,168268.924414,172525.783367,175954.505711,179012.154934,181793.582437,184759.358961,187937.57712,191085.423366,194909.384359,198737.528778,203344.48159,207933.922229,212472.768646,217714.444543,223495.677097,229679.500774,235271.505085,239952.692353,244027.441794,248435.547094,252343.823404,255932.079384,259607.372032,262672.107253,265763.325876
Norway,Europe,https://cdn.countryflags.com/thumbs/norway/flag-button-round-250.png,116532.381741,119445.970053,122944.028034,125874.575124,128945.535406,131022.704985,134181.610326,138372.220773,143077.304094,146922.56368,151514.774385,154893.195124,159540.14988,163145.180411,167464.432214,170544.914309,174293.32247,179932.226512,186232.712458,193183.343096,198780.589909,204422.304477,206113.274426,212835.76013,216829.124854,219493.061444,223601.135205,227807.547848
Oman,Asia & the Pacific,https://cdn.countryflags.com/thumbs/oman/flag-button-round-250.png,4206.4999504,4385.40106845,4628.66944485,4811.62760818,4970.82294544,5192.41857246,5386.376091,5592.90176227,5750.84280469,5852.29819423,5997.40618949,6269.49042529,6603.36587538,6794.17029405,6886.49361717,6992.96606662,7419.40355921,7973.53173599,8427.05023032,8889.85967112,9697.85783347,11270.4867456,12940.1032193,14024.3570846,14878.8004706,15986.7664196,17338.2836737,18117.4050445
Pakistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/pakistan/flag-button-round-250.png,247917.461483,266664.19981,276267.42208,283708.407469,293668.646163,306960.870991,326324.205427,345361.172448,369126.24509,389201.740543,408407.568312,421775.240205,436261.147186,449459.043503,464957.633781,487514.05368,516879.180343,538127.90479,569137.390065,596474.905547,623295.950461,652123.669704,681263.39276,709998.003194,743173.053234,775021.482698,809092.322671,840999.583482
Palau,Asia & the Pacific,https://cdn.countryflags.com/thumbs/palau/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Palestine,Asia & the Pacific,https://vectorflags.s3-us-west-2.amazonaws.com/flags/ps-circle-01.png,6302.05658406,6561.01204341,6837.23904746,7118.89524952,7419.01249081,7731.06633138,8027.87310928,8392.39139691,8745.54279443,9177.33631873,9598.38992265,9994.0292711,10385.3279189,10810.874645,11311.8482251,11802.2407771,12305.0659729,12857.6863329,13353.4338243,13926.9329736,14588.4237285,15229.0082395,15840.6665382,16457.3423543,17008.4359329,17687.5575252,18373.0158676,19225.7426816
Panama,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/panama/flag-button-round-250.png,10779.7256207,11277.2100518,12062.6039046,12669.1920101,13205.3250429,13952.2399176,14565.7140302,15612.3739262,16429.1782356,16712.873729,17203.013863,17848.7119146,18585.075037,19437.7611676,19941.174768,20526.8415499,21516.8177805,22344.668277,23461.3014789,24582.5443784,25619.0597808,26984.8052906,28309.8252541,29826.0468118,31455.2944352,33068.4559844,34931.2217048,36739.1611874
Papua New G.,Asia & the Pacific,https://cdn.countryflags.com/thumbs/papua-new-guinea/flag-button-round-250.png,14244.910408,14614.6651239,15022.2872072,15405.6181003,15838.1600194,16281.349751,16829.940153,17416.1095585,18156.9365067,18983.833899,19830.6939404,20662.2733197,21482.7829189,22300.1633902,23201.2445969,24174.9560103,25146.3091841,26110.6148878,27108.4592755,28092.6241162,29162.5123059,30308.1863183,31424.086682,32627.361147,33793.8451023,34996.0739459,36471.8858755,37687.5220432
Paraguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/paraguay/flag-button-round-250.png,12277.3189058,13102.0264044,13831.924946,14979.0023494,15755.4308542,16276.310736,17270.0680083,18044.6452011,18926.0285945,19969.5636698,21009.7391013,21823.7359932,22830.5764658,23979.0705476,25199.0135384,25959.0146286,26767.779389,27050.8850174,27756.4142514,28745.109553,29495.1998198,30321.0005843,31270.214323,32759.5310423,33540.955255,34620.297222,35910.1341248,37268.4195809
Peru,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/peru/flag-button-round-250.png,62923.7404243,64008.3118993,69577.1430333,73397.9783117,77294.4294753,81800.0869978,85506.2361853,90653.4001579,96261.9346084,100848.561942,106852.490204,110087.668869,115758.794499,122311.289942,126391.679889,130592.050738,132895.952082,136014.623374,143329.958256,152391.544968,157688.60484,161737.547975,165276.192463,169798.304301,174815.328128,181146.79981,189117.171658,196294.640983
Philippines,Asia & the Pacific,https://cdn.countryflags.com/thumbs/philippines/flag-button-round-250.png,125648.060428,131986.44989,142250.414919,149064.459666,159027.396493,167905.38441,177382.746871,188310.59419,197528.913394,213042.812509,226395.385667,239835.013349,251597.2472,262747.268091,275052.67444,287508.650467,301462.166868,314566.130186,330263.057394,348062.540224,364830.020497,384699.562029,402873.868571,420310.307677,436486.829408,457249.937,472676.79197,487674.91636
Poland,Europe,https://cdn.countryflags.com/thumbs/poland/flag-button-round-250.png,478311.853395,492937.132042,500893.926134,504851.170003,517208.995036,531112.948585,539585.953648,554986.081518,567465.114408,583474.34854,593045.847773,604069.524963,615477.245364,627452.336118,642296.815699,656178.42379,676413.128455,701703.10393,727072.17456,753917.136585,770533.150845,790227.931198,814498.09547,833063.284282,848448.918968,868467.318939,876370.070675,883121.281014
Portugal,Europe,https://cdn.countryflags.com/thumbs/portugal/flag-button-round-250.png,144338.475946,151831.276719,158190.598301,166125.714285,169944.502343,177783.019153,186279.569896,194492.192033,201987.08352,209238.991757,216839.413738,224356.413376,232202.14143,239971.457183,244404.845812,249069.517279,253804.318726,260385.375217,265976.050873,271528.002808,275427.342834,279832.128819,283724.090529,287347.985116,291199.811384,292202.714263,298388.307108,303194.463947
Puerto Rico,Latin America & the Caribbean,https://image.flaticon.com/icons/svg/323/323292.svg,29993.1674554,31592.82772,33174.956755,34809.388769,35602.1182959,37367.4567754,38569.0001589,39395.1953841,41362.2720739,42008.5386088,43500.1093801,45338.3699882,46837.052064,48865.0802481,50667.7513268,52008.744861,53131.4262718,54745.2375508,56384.4236525,58071.997298,59089.1187769,61050.5244288,61511.6704373,63078.9110995,64301.9032379,65127.7974304,67323.7938489,68927.5002705
Qatar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/qatar/flag-button-round-250.png,1138.14218722,1212.51345605,1276.80260654,1348.81096853,1419.09932769,1492.42205886,1566.44168679,1635.23317632,1721.55071425,1810.606722,1918.34418833,2062.5023658,2236.37260942,2466.19765029,2757.26990002,3122.64188858,3545.63026199,4092.27738726,4796.3587452,5592.75104684,6389.39525792,7129.85304971,7838.47791671,8591.82712929,9451.27676978,10603.4882334,11526.4053746,12529.9856342
Romania,Europe,https://cdn.countryflags.com/thumbs/romania/flag-button-round-250.png,286063.637718,293101.950403,302176.847001,309316.66672,316357.272915,324332.366858,333203.482266,337955.982063,340053.508139,342684.088572,347601.744613,356770.055894,366350.590168,372522.829899,375992.787832,382097.034288,385031.999398,390239.216914,399435.460871,409185.449112,415273.937951,414251.826087,422530.252261,430455.441765,437177.472965,441102.291115,446831.615873,450330.836935
Russia,Europe,https://cdn.countryflags.com/thumbs/russia/flag-button-round-250.png,1952677.3824,2002825.66144,2088389.74571,2208847.6578,2246153.04658,2199696.94663,2152073.95424,2107280.28648,2103959.52323,2169522.47305,2205117.76397,2242456.03934,2314621.06482,2405035.56454,2478071.3143,2612751.40495,2617070.34933,2665846.81911,2788720.21535,2866867.20557,2975735.15963,2952920.24581,3009072.44186,3067923.72773,3151959.85898,3166403.3781,3153818.04447,3193052.76244
Rwanda,Africa,https://cdn.countryflags.com/thumbs/rwanda/flag-button-round-250.png,20961.6798985,21646.9121233,22313.1774328,18527.0513515,14513.5645528,18454.4007925,20582.1446681,23024.5977016,23025.7716072,22632.4697263,21835.8721917,21292.2843065,20897.6441027,21042.2196092,21511.2527861,21717.7554151,22142.053872,22618.4021512,23158.1141403,23745.7872387,24773.6253172,25681.9903032,26579.6109983,27560.3571764,28859.0919832,29956.7215693,30956.7950508,32194.3681329
St K. & Nevis,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-kitts-and-nevis/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
St Lucia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-lucia/flag-button-round-250.png,781.979443726,816.831733753,845.477834894,872.145578305,912.819791631,942.18331053,975.159869659,1009.12879726,1039.96014015,1069.63865806,1090.00090655,1113.16812745,1156.24819072,1197.0808066,1234.81757148,1273.61201912,1319.18200114,1359.66579251,1410.77905236,1466.29392844,1531.71890626,1606.65265318,1685.7470465,1760.43440535,1841.09165702,1921.4783464,2008.7271956,2099.97107982
St V. & G.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-vincent-and-the-grenadines/flag-button-round-250.png,661.152912188,675.782435653,687.142696009,702.843035922,719.251456188,734.348555204,765.067319314,795.742067813,822.26417878,838.110158614,839.783000286,847.632414487,861.148205367,878.078085682,899.024446485,921.878135625,953.583390526,982.725841884,1013.99426573,1045.09461608,1086.88325872,1131.08966905,1182.01708652,1231.88352258,1274.31398709,1323.65988426,1363.7742256,1408.51256242
Samoa,Asia & the Pacific,https://cdn.countryflags.com/thumbs/samoa/flag-button-round-250.png,494.167071572,503.570089525,514.932691776,525.944298243,537.36712608,551.215222222,565.493027713,582.949286362,600.149439962,617.634640078,631.55790742,642.223986214,650.617391392,657.931320034,665.630835866,675.291890695,687.176550688,703.991276659,720.448842528,733.44455563,748.501802868,760.467487342,768.099293226,773.051449944,778.870535395,785.759775384,789.75916585,795.057429082
San Marino,Europe,https://cdn.countryflags.com/thumbs/san-marino/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sao Tome & P.,Africa,https://cdn.countryflags.com/thumbs/sao-tome-and-principe/flag-button-round-250.png,354.402845433,363.662567637,373.455130299,383.855214827,396.253474891,406.448778484,416.624590623,426.123662999,433.244813184,436.505833664,452.170373912,457.888048364,462.859635694,473.626294095,479.94044178,478.237465342,492.670375311,504.515965636,529.981512914,548.275230444,568.697954222,589.627745572,616.607410185,639.133972516,653.863299381,671.710763555,688.233226907,708.790533522
Saudi Arabia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/saudi-arabia/flag-button-round-250.png,34816.5996668,36981.1239767,39058.9119132,40924.5924161,42849.8245209,44766.8600192,46751.1926551,48499.7276914,50490.9324953,52566.1426434,55175.2943794,57637.1636796,60733.1606674,63974.4211436,67865.320557,72577.7881301,78463.1574883,85191.2060341,93473.5643878,102272.171799,111620.380975,122011.824635,133859.303091,146656.806132,161721.217487,178090.722725,193965.546042,208450.342996
Senegal,Africa,https://cdn.countryflags.com/thumbs/senegal/flag-button-round-250.png,14816.5274599,15191.4836032,15677.9294937,16082.3784786,16671.2772507,17167.2806819,17755.1241721,18284.2852604,18755.1940503,19377.1958362,20064.5847686,20928.6922092,21755.2414091,22674.1154177,23766.1858481,24618.0695864,25339.5848074,26087.9421169,26774.4116105,27430.8037753,28227.9015629,29176.1075303,30274.5053883,31376.2741467,32776.7723496,34074.6183986,35311.9532554,36588.0335397
Serbia,Europe,https://cdn2.iconfinder.com/data/icons/world-flag-icons/256/Flag_of_Serbia.png,144824.524234,142553.838886,148281.202044,148799.938711,150010.421624,151831.959469,154552.057759,158354.442428,153971.074029,156960.048794,163521.149931,166505.122116,170521.507685,176113.551433,181900.840036,188383.17309,191746.036596,194302.282521,198850.942029,202266.513805,204216.137907,207711.862051,211622.443834,213993.9091,216554.853394,218827.920814,219075.979749,220103.147083
Seychelles,Africa,https://cdn.countryflags.com/thumbs/seychelles/flag-button-round-250.png,358.622051632,382.047236361,409.741340521,439.435137271,471.324135558,504.412236784,541.599958189,580.383863356,619.585634318,651.822237909,680.703430677,711.654032795,737.63711976,766.039964363,798.268602585,824.553407907,855.90916842,894.215218433,938.130213521,986.203036195,1027.48511185,1068.34367412,1109.41565377,1153.17561551,1201.35273438,1255.34672631,1311.62078519,1366.65969131
Sierra Leone,Africa,https://cdn.countryflags.com/thumbs/sierra-leone/flag-button-round-250.png,8757.62972242,8600.1698785,8519.74719664,8508.27819952,8416.61648581,8518.8082477,8670.06689309,8761.45494327,8889.33648743,9117.24654091,9461.4430897,9918.81273575,10499.4022215,10975.2741815,11446.1284857,11870.6442091,12292.0936491,12728.3040518,13050.2005507,13545.8766661,14199.4979278,14710.8197482,15302.162579,15805.599016,16321.8616611,16766.6534947,17281.7216213,17850.2658075
Singapore,Asia & the Pacific,https://cdn.countryflags.com/thumbs/singapore/flag-button-round-250.png,45916.2546226,47726.6098003,49780.1718226,52136.9242171,54520.7902221,56721.4304427,58835.2494822,61139.0513832,63423.5447564,65939.6874546,68478.2005502,71378.0621506,74236.5064963,77085.869097,80458.3015224,83433.9861188,86902.8596886,90657.2946601,95073.8078448,98516.3862771,102185.172083,105603.211627,109519.483071,112924.807888,116718.783989,120381.266059,123399.413194,126359.51443
Slovakia,Europe,https://cdn.countryflags.com/thumbs/slovakia/flag-button-round-250.png,80273.3301645,81720.8668226,83709.7748011,86100.3697622,88189.8801518,90898.2829899,92345.9653515,95663.8567138,98099.8149443,100042.91482,101768.715543,104870.25136,107203.171294,109908.642059,112383.075259,116275.204738,120348.987244,125860.743379,129973.835623,134279.044733,137086.652384,141062.154664,144858.240306,148450.76358,151943.466056,156812.071427,157516.417191,158662.579315
Slovenia,Europe,https://cdn.countryflags.com/thumbs/slovenia/flag-button-round-250.png,33247.9770356,34684.7690708,35837.0935234,37267.6472022,37938.393541,38290.28276,39188.8163036,40226.2263584,41518.2824365,42759.1119425,43712.0635702,45398.6749663,47003.4582957,49278.531267,50954.5059946,51578.3234879,53030.4739335,55210.6163669,57149.5348776,58627.3430029,59521.5774738,60242.4768519,61683.3776113,62704.2068084,62645.5219808,64216.3209131,64061.0946908,63997.6097768
Solomon Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/solomon-islands/flag-button-round-250.png,925.956865211,955.547867565,989.865151708,1024.30533813,1061.14504651,1094.89559119,1136.86852826,1185.03051976,1239.6519632,1291.48361132,1341.05303308,1381.36268333,1412.52799931,1440.10260842,1464.91982127,1501.60486975,1550.52045518,1601.44721807,1656.11912277,1704.42796854,1763.79517074,1822.4191122,1874.75269356,1939.29333018,1998.89770851,2073.24500773,2142.24532223,2213.31058706
Somalia,Africa,https://cdn.countryflags.com/thumbs/somalia/flag-button-round-250.png,18965.2510776,19693.2103527,21172.9787746,22514.0216343,23748.341401,24756.867897,25273.2073783,25916.982739,26367.9159143,26641.7073702,26837.2445115,26821.1111854,27232.3239373,27582.037407,27994.174868,28419.6175497,29514.9727629,30954.0203002,32610.6065727,33829.3727637,34743.0522487,35564.7229572,36515.742576,37661.013673,38861.262955,39979.5223151,41115.1961714,42207.6190072
South Africa,Africa,https://cdn.countryflags.com/thumbs/south-africa/flag-button-round-250.png,125870.86734,130150.067014,138908.679948,139868.74109,148962.668756,152413.441337,163121.745321,179382.902735,190608.495058,203155.158202,220388.353559,222808.524043,229463.419299,234039.561315,235324.334196,233941.506199,232726.415659,227713.550081,223421.687289,218023.571763,212724.406507,209732.453826,211018.398972,215634.472453,223487.813366,234006.787804,245889.72905,255104.710564
South Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/south-korea/flag-button-round-250.png,544469.279427,563485.163545,582894.226222,603574.109668,627158.12731,648927.668117,667537.893559,688410.00259,705261.450113,727634.582327,754572.637722,783125.787682,827377.072638,880943.065757,932040.443859,979233.281853,1022425.21608,1086368.25636,1149464.30424,1203494.85334,1255945.35078,1291949.57566,1326303.12699,1356896.50689,1380411.86396,1397572.56352,1420470.07443,1444296.0069
South Sudan,Africa,https://www.worldatlas.com/r/w728-h425-c728x425/upload/b1/9f/c9/ss-flag.jpg,14348.1059053,14642.9059288,15240.3488219,15741.8061764,16174.8197986,16579.6017279,16757.715447,16337.6010677,16393.0392825,16258.6457147,16270.5404621,15959.0885769,15987.9035795,16496.3765562,17088.1649539,17658.5688726,18552.9275829,19221.3658217,19898.8585219,20403.9405614,20898.1838494,21452.4081362,22233.8224155,22770.7048281,23164.9769158,23571.9983952,23859.9184524,24309.5460695
Spain,Europe,https://cdn.countryflags.com/thumbs/spain/flag-button-round-250.png,698218.73222,735267.614045,766302.824662,799134.35968,832709.945585,863113.272964,894081.662271,920117.348411,953417.755536,988744.978553,1010254.73014,1043337.79414,1078374.35948,1121506.14859,1149061.82719,1177822.43347,1207047.19135,1246682.68764,1288468.52933,1321894.16907,1347466.68867,1374984.14304,1392225.26997,1409420.58141,1427475.86565,1449453.53242,1450427.32832,1452369.10043
Sri Lanka,Asia & the Pacific,https://cdn.countryflags.com/thumbs/sri-lanka/flag-button-round-250.png,39166.4980953,39776.6850629,42139.3730162,44780.6534638,48225.6497575,51868.1753135,55745.4960038,60779.7864477,61799.1778836,64383.6663657,66182.314398,65812.1423205,66367.2031748,67852.1883031,69670.0638163,72493.5312638,74114.5126084,77314.4514977,80157.2747185,83595.7741161,86828.5222166,92472.8209689,97607.6320697,103533.576397,109844.852997,115742.27006,121257.251518,126762.117914
Sudan,Africa,https://cdn.countryflags.com/thumbs/sudan/flag-button-round-250.png,46547.163444,47996.8354454,49371.4955503,50783.1137029,52303.178596,53266.5517009,54170.3559495,55366.2352023,56559.9924536,57991.5855141,59446.3597622,61187.7021309,62656.0366222,64021.0154121,65758.504993,68611.6672606,70539.658184,72874.730774,75158.0470628,77239.378581,79430.153032,81954.5546267,85002.4107914,88009.3943885,91320.5188086,94674.5065486,98179.6850287,101810.059741
Suriname,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/suriname/flag-button-round-250.png,1470.75565498,1508.57953418,1547.96658701,1609.25552018,1639.52485259,1651.44210634,1692.50787364,1756.70403535,1848.10238339,1947.92091896,2040.55130553,2127.93715611,2211.59980716,2327.14751327,2415.93254496,2507.26805964,2602.39251848,2709.36763058,2807.40028817,2900.62709604,3012.74668688,3125.38730906,3239.53273588,3378.39505894,3523.17299248,3683.25882449,3811.73154726,3955.13583455
Swaziland,Africa,https://cdn.countryflags.com/thumbs/swaziland/flag-button-round-250.png,1777.75031381,1854.92604005,1922.73576695,1999.34875479,2098.1086074,2242.90979625,2350.99477297,2460.32702074,2591.98727607,2727.59948493,2905.55775223,3003.70593183,3092.89885816,3106.86157987,3125.24150745,3144.57935013,3144.73680743,3168.73852245,3220.28409883,3278.66240315,3306.60791414,3343.14459416,3405.02888523,3470.02135663,3501.04060152,3502.71550555,3521.8136905,3565.72276159
Sweden,Europe,https://cdn.countryflags.com/thumbs/sweden/flag-button-round-250.png,233938.778397,238687.823593,242768.89945,247830.244477,249391.748032,253238.65286,256425.435246,260705.471704,267076.413142,274097.737604,279005.073105,284822.534887,291657.940559,300180.84764,311342.578257,315865.501459,322520.306199,330152.76348,338396.504061,346067.354949,349686.83097,355523.481259,360778.499855,366362.021273,370514.575806,373381.110348,374027.717973,374813.226939
Switzerland,Europe,https://cdn.countryflags.com/thumbs/switzerland/flag-button-round-250.png,158787.399693,165547.646219,171441.79501,177811.146496,184618.055936,189902.945404,193293.580765,200185.96025,205947.250334,211126.024421,217102.519973,220305.395865,225127.630283,229625.833444,232833.754998,236282.616961,240667.349438,244536.382387,247835.505392,252887.593266,256618.367354,259089.463975,263719.569012,267339.614193,269746.239785,272104.577973,272102.100811,273098.772933
Syria,Asia & the Pacific,https://cdn.countryflags.com/thumbs/syria/flag-button-round-250.png,28195.4382848,29661.1868135,31164.3426769,32810.723634,34425.2144202,36334.2786347,38157.8417053,40238.7444485,42238.0132052,44341.5919238,46046.9632574,46928.3758204,47621.1511584,47857.9780212,48640.1967504,50878.9338041,54491.9170714,57507.2349793,61892.5943812,65675.1508894,69467.6058874,72016.9216651,72563.143201,72966.1486161,73797.5909158,75258.5394732,77521.1766202,80286.3606266
Taiwan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/taiwan/flag-button-round-250.png,259141.226257,270983.820629,282639.957269,295676.061126,309623.225766,324054.183172,340446.252814,352691.336552,377223.61509,393750.250256,412074.870798,428992.110547,445821.53946,465352.641344,488226.350825,509059.275222,525906.701975,547369.492218,572038.391338,594618.329168,618412.33011,646504.353874,669945.042746,694358.079006,727177.057482,747127.689364,776752.345574,799765.480681
Tajikistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tajikistan/flag-button-round-250.png,16010.3607451,16291.9929755,16495.1008828,16427.1276259,16771.0581108,16718.3261698,16581.1155721,16347.6138798,16234.513574,16259.6591792,16344.5966225,16543.165718,16954.7592029,17449.3837112,17968.663084,18730.9054008,19448.5282054,20275.1454168,21125.2390179,22086.7824218,23104.6753833,24107.7302572,25102.4367584,26220.015432,27522.5259358,29078.1874818,30640.1417201,31756.4291685
Tanzania,Africa,https://cdn.countryflags.com/thumbs/tanzania/flag-button-round-250.png,65278.0640925,67799.0108127,70475.8407964,73364.5817268,75798.797669,77646.2927164,79428.2975083,80973.4970658,82864.2695032,83026.4297018,83066.7076549,83468.482454,84754.4396212,87211.4103656,89338.7057755,90808.2993795,93835.8782081,97122.1214891,99900.5875005,103567.415367,106490.308512,111128.400876,116861.878208,121984.06721,126273.478835,133188.548969,138413.878523,143795.6397
Thailand,Asia & the Pacific,https://cdn.countryflags.com/thumbs/thailand/flag-button-round-250.png,190367.414068,202337.283003,213263.064349,225767.053318,241071.916765,258415.959934,277567.899967,285073.6406,300592.514816,319202.211322,331306.688252,336575.251258,352270.845022,359905.214683,370198.721919,378490.144232,388070.886151,399926.386678,411174.610097,421357.360438,434976.740182,447903.359988,461687.901438,475127.557222,495623.500477,514726.921062,542388.26439,562913.15593
Timor,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197410.svg,1289.18519129,1304.77498367,1333.82195161,1361.45075208,1389.9049533,1417.92885461,1449.41222612,1465.15547577,1490.88458825,1500.51713893,1543.86578005,1590.45830499,1634.18470826,1705.73738893,1789.72291661,1881.63875901,1976.33433718,2095.40685694,2215.02141714,2330.17534115,2466.78942043,2597.52957592,2729.26112425,2858.35749987,2984.45856362,3110.90611601,3239.54321832,3344.20404213
Togo,Africa,https://cdn.countryflags.com/thumbs/togo/flag-button-round-250.png,6444.26652499,6664.5166011,6884.70924426,7123.30575885,7349.09977389,7541.55614613,7739.43918693,8010.39083747,8256.35408483,8476.21844873,8786.44601553,9111.61832557,9502.82992055,9833.87965151,10089.8795811,10440.0113387,10787.6615089,11163.8926339,11587.5741458,12068.0573227,12575.3847348,13151.6512768,13761.9483792,14281.8787297,14876.4116301,15513.5183095,16153.8710051,16955.2781285
Tonga,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tonga/flag-button-round-250.png,454.814090783,465.079304211,473.193402751,481.627811655,490.354338446,499.982956957,510.631061043,523.947546373,538.271166425,556.01098564,569.312339322,577.679161817,584.240241526,592.200349607,597.701910489,605.412143344,615.499367232,625.987249623,633.886988622,643.918708764,656.736056685,666.763171831,676.664757232,685.970194038,695.698702163,706.023189688,715.891645199,728.122141875
Trinidad & T.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/trinidad-and-tobago/flag-button-round-250.png,7096.28010731,7470.01386802,7814.65973773,8300.63064058,8699.640375,8945.48595769,9077.03873098,9163.3217639,9369.14135972,9519.56215625,9500.2074621,9725.58445235,9855.04079208,10416.0919232,10890.7861373,11189.1333006,11516.5524796,12009.7835816,12606.9864501,12991.5596601,13402.8130339,13649.5434998,14019.5220623,14494.4449129,14923.8864597,15342.4932714,15773.6273798,16158.8310306
Tunisia,Africa,https://cdn.countryflags.com/thumbs/tunisia/flag-button-round-250.png,26907.3520564,28520.0310499,30343.0833092,31992.5164117,33655.7709538,35477.4312935,37345.8770801,39407.8759017,41353.0295117,43326.2309752,45204.7659126,47041.2684501,48792.3464,50400.249698,52158.6600959,54032.2612377,56113.1898116,58390.7531537,60634.2762223,63028.4263379,65527.9474217,68029.8940679,70545.5128708,73265.2637594,76304.4045726,79445.2751135,82560.9775606,85645.4334283
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,239510.574024,249765.494849,259425.310362,269923.211305,281142.536397,291747.855862,301714.342409,314621.767026,327242.690946,341455.788439,352300.762954,369390.029391,390991.072723,418219.042635,446789.22907,477838.242393,505907.053816,534510.064235,565996.141799,603803.863574,634148.227134,655156.680698,674744.397514,695739.749042,715247.994607,734557.142536,754176.772895,774692.369417
