country,url,category,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Central African Rep.,https://dynamospanish.com/wp-content/uploads/flags/images/Central_African_Republic/2/large/Central_African_Republic.png,Africa,57.4545367418192,62.2516545984826,62.2950725665156,63.7223974454916,69.2528596784602,64.7696449864499,70.8762886597938,73.2009677419355,73.9435231051187,64.933122360612,73.5008478028886,67.2226952791009,58.7478877440636,65.1049252125144,71.0729370672464,61.0503166351623,51.5134770679399,59.5293038235671,57.3060779001441,57.5655068303631,66.3023280832322,58.4431938924067,56.4022587335688,60.7652604197473,58.8956716431012,53.6444942027307,46.8090580912756,46.3944345628938,42.7986346311062,46.7670475619484,42.9429835183745,43.7093216871222,43.2290760804125,39.9886220219109,48.4180322318527,50.4758911171183,47.0844050293092,55.8185083614851,51.0495318767161,43.212343897896,45.6597819937269,39.7304997372329,36.1085647794782,36.2312260023474,33.2439549188203,35.0709368656226,36.3958702287378,37.5808990187896,34.4375218095517,33.9200199840341,38.3170430589613,33.5424008401309,33.4312544800279,39.4564240661555,50.5926049986994,47.1906221896738,42.7543350813203,44.2928877224955
Chad,https://dynamospanish.com/wp-content/uploads/flags/images/Chad/2/large/Chad.png,Africa,30.4272143078476,32.4678088640909,33.659337221366,32.1602694432208,35.0570745087388,31.3132935859781,31.8758347788952,32.5260272698626,33.6260412806243,30.9056620313361,38.3095679084534,36.9700137014997,33.9491575536703,39.2290307932624,45.194817400313,40.2532786995854,42.4681536718392,43.7266546211927,44.3903103907817,52.4162296735341,45.8105834878482,37.7617788793387,20.0567975931731,39.9604058432279,42.0708387754191,43.2336653879896,48.7698991279027,51.8817263983252,45.1233829032322,45.1900918656555,41.3870234428165,36.3495413219118,35.904560029092,42.6473333333747,50.9883513558935,55.6965565726313,46.6100331929446,49.313101141288,48.0589828951249,50.5078677642823,51.5711720135652,64.3219080406854,126.350807849912,83.3789149599315,101.768590921564,85.8467450268875,95.9132286345796,84.7310238635539,80.2896664151306,77.1094643663715,80.3907092891162,80.6810748936415,80.5756196842099,72.6489157572057,76.6265231668971,66.3229859438235,67.8625226387545,73.533643266863
Chile,https://dynamospanish.com/wp-content/uploads/flags/images/Chile/2/large/Chile.png,Latin America & the Caribbean,28.8896261888963,26.9292208176386,24.1494486312291,27.0666328522125,25.4756748114017,25.9314185562948,27.7446860962974,26.9542291422612,26.7976195531506,30.1440806185195,28.3251864443266,22.8806156061398,22.7213401719829,28.6898381992247,38.8365781893378,50.6844368822205,44.2485361883882,41.7489130245455,43.4763932097763,47.6760299675979,48.1200280350686,41.7594129165799,39.8652115817858,44.820035528095,47.2618032597756,50.5838257117167,52.053709146335,54.1930368554999,58.4545403670238,62.9729237749529,61.7456905174773,58.0942936770031,56.2540505535177,53.6090643961983,53.2150287147477,54.9671532770564,54.7679748031103,54.9466136045867,54.3211636799534,55.3472671124937,59.3158221071443,63.1431262130829,63.393725493721,66.3162866211741,69.733663353112,71.6167608730547,73.0986510802446,76.4074154996552,80.7897734291478,66.3372029179199,69.0637159959816,72.2056659465459,68.2718463999307,64.973476605547,65.2619539075932,58.9528438182819,55.5127031940354,55.6950807258162
China,https://dynamospanish.com/wp-content/uploads/flags/images/China/2/large/China.png,Asia & the Pacific,8.73409972110741,7.36022072547269,6.96093615556703,6.86533685812705,6.63310429280904,6.82814302191465,6.72949647905967,6.25348344666146,6.22097356802936,5.45306288859444,4.95240601833575,4.92083519882779,5.75536749725748,8.00014512734925,10.3334865791986,9.55420299391347,8.83691360503246,8.38461538461539,9.65014154062668,11.0865781306023,12.4248485276547,14.8971819799761,19.6929683051809,17.9211027113208,19.0326117398578,20.7128550124155,19.8814799533638,24.857665077842,30.0647705925082,25.1056952042254,24.2731321081918,25.9497241063344,30.1457164555283,36.0560778682802,35.7698149885745,34.2740960269445,33.8147454665978,34.533017359241,32.4246962702613,33.5245667311661,39.4105387873795,38.5273592759292,42.7474036337363,51.8039879999754,59.505524224399,62.2078928661667,64.4788839037683,62.1046170642477,57.4528722024775,44.6054276875928,48.8892993735797,50.5998313834225,48.107858832025,46.5652347738386,44.8765602750999,39.45306552453,37.03381667784,37.8033995957306
Colombia,https://dynamospanish.com/wp-content/uploads/flags/images/Colombia/2/large/Colombia.png,Latin America & the Caribbean,30.3781969589311,26.7477104494252,24.3865495865461,24.3197986710001,24.5318970470001,21.8232298643367,27.1885269173766,23.4365277007127,27.2750843430473,27.5993687411505,30.1277416244878,29.508742927524,29.0062972670794,29.6101332455996,30.088341077721,29.8685786259467,30.9993039998497,30.1663765154763,30.3467785905681,28.6839770460887,31.7896558738039,27.2850199039426,26.1082178418435,23.6728084070885,24.347972314359,26.3397263648781,30.8306359086594,29.8716922653622,30.1499884855517,31.8178744847362,35.3863793821295,35.2514909353914,33.4655660645669,35.1882578110439,35.917537450138,35.4972303177666,36.0441071863282,35.5970680886793,35.9089230535138,36.1492793141794,32.6670854693067,33.9011117949445,32.9826392144234,36.51618351723,35.8634269337995,35.6342384082597,38.1739420366868,36.3298938460396,38.0520613972051,34.2800016645299,33.7008463565561,38.6688691937654,38.2960977959774,37.6979776128541,37.3197809963477,38.6214644594351,36.4659026082728,34.8582230623819
Comoros,https://dynamospanish.com/wp-content/uploads/flags/images/Comoros/2/large/Comoros.png,Africa,,,,,,,,,,,,,,,,,,,,,60.6422930150905,60.9706631732998,69.5254297188624,73.5104471009036,64.554589033442,67.0561461553176,57.9331811659265,57.7454085509219,59.7562961668537,54.171333711959,51.3984781267444,58.2191584087319,59.8909988929575,57.6816914996248,67.3216894416362,64.3298161544487,59.7046318074905,61.1668784869569,48.6112714185283,46.6248954097021,51.0994880809152,47.8450947497169,43.7511242053031,50.7673612166632,47.9325229421525,51.3929094670019,53.1361450170786,56.8351655507667,62.9771075203333,63.209743946128,68.1608098205586,69.5884749258983,72.0034886221189,76.1722909264095,77.1735467771852,65.0755764992762,59.6869337520379,61.9
Congo,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_the_Republic_of_the_Congo.svg/255px-Flag_of_the_Republic_of_the_Congo.svg.png,Africa,106.06049210998,103.120757460499,93.4413116886917,94.3204210439142,94.6016126743531,89.0946318735325,80.9963099630996,86.3014017639387,87.6205787781351,88.9695726964138,92.4999736842105,85.2310872950099,80.0966280193237,74.9999917218543,112.703917672108,99.6350364963504,106.932895174709,110.85095212766,104.790524457892,96.0392156862745,120.144284128746,134.114823703157,123.774647887324,109.70970970971,107.250912884716,112.793572311496,93.5022348876701,80.3551924832466,81.0470409711684,83.3530093224987,70.8193543307086,69.6845429946663,57.1407058861412,74.1761942770688,132.736248422167,128.312504260557,128.407663306917,135.758179538246,148.901662464134,131.394190298765,123.909884405671,130.732481081873,135.45607107226,156.861777335368,131.368198717322,138.663567306195,149.779644491169,132.052597396075,122.153988802246,120.62339939827,139.817599025563,145.118779248577,144.104414836472,142.60444140185,143.239383251792,165.64586294781,136.518980870056,138.580019384124
Costa Rica,https://dynamospanish.com/wp-content/uploads/flags/images/Costa_Rica/2/large/Costa_Rica.png,Latin America & the Caribbean,47.593064317912,47.1784852951423,49.9340770810171,50.3113565229591,54.0158301628701,56.953030064756,55.9765882835831,57.0728747475588,61.308445224188,59.4769533096926,63.2094432741036,64.8928134325128,67.7742885659339,68.3421212671995,81.8715617172875,68.6097858241778,63.8196700458512,67.2036848090572,64.2126393776995,64.1161894244308,63.2969047436325,91.4445350968997,87.2487691523227,60.7794813768698,58.0347982152325,55.8405859692108,53.9801452770918,57.4116865565383,60.9217738037644,64.3606380709813,66.5005876393161,71.7114925066703,76.4125425674683,79.7314809911811,78.4022637137132,80.2255874059571,84.492255890777,88.0496646848735,92.4898561943065,87.9039401655918,86.8960086718206,81.1718889099798,80.7746067336835,83.6947762330193,85.6321208796402,89.6358590666509,90.2628521315757,86.9115336752236,86.9344295868602,70.1778204869585,68.2185760468363,69.4510688833182,68.1445367713398,65.618374542571,67.0455482227914,62.5183209261072,64.7550882121615,67.5728685668141
Cote d'Ivoire,https://dynamospanish.com/wp-content/uploads/flags/images/Cote_d'Ivoire/2/large/Cote_d'Ivoire.png,Africa,57.1440675728154,63.3960559195014,60.1395535033303,57.455317585393,60.6088000142315,66.9476309272914,65.1033458745114,65.0150069947765,68.6948357042786,63.8315911821298,64.876956695978,60.6373191728679,62.5187716532962,68.9858705622116,84.0730713090158,73.3133667857572,77.9892238596904,78.956604026406,73.95669727745,72.2659282420616,76.1802896945707,77.459198875202,75.750021666503,72.6801769689194,77.103198191928,79.1725137120598,69.6773571637603,63.050248281061,58.3782715178313,61.0885440449655,58.8014956103209,56.9978213142969,60.0250653360901,55.3485218490843,69.8366580166987,76.202343905242,73.5192760125058,78.2080476408741,76.3666434961559,76.5400012545461,74.6378042390658,73.550352010792,79.863664099092,75.2674905538341,84.6066873554965,93.9226377104127,95.0697299543571,89.4376314162758,87.2748533375614,90.7792297291403,93.9594342201443,91.1548311894458,92.8080889884346,80.1268296365365,62.3675512798434,61.2491280470637,49.5198096406852,48.5840110591238
Croatia,https://dynamospanish.com/wp-content/uploads/flags/images/Croatia/2/large/Croatia.png,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5058793909904,67.9889954366008,75.5462764999275,65.7634043899791,66.9676942845099,76.0569443207943,80.844773569577,83.2189940485638,85.2191435323629,84.9248776626855,84.7278884936952,86.0656735371686,85.2683610499209,84.9946417015402,72.7617409643287,75.689399622427,81.0930273066007,82.5583981869003,85.130665049159,88.7045232834037,94.0826050003688,95.2074053118113,100.356258209243
Cuba,https://dynamospanish.com/wp-content/uploads/flags/images/Cuba/2/large/Cuba.png,Latin America & the Caribbean,,,,,,,,,,,76.8065379599513,76.8086504461305,76.8094974939889,76.8018034420664,76.7856933983471,76.8270440559194,76.819218409113,76.8137274113008,76.7633305265542,76.7051470738209,77.0337920495621,76.7800936995569,76.7862750409187,76.5113479685344,76.4142284347136,78.6770155734963,75.5116004900005,76.8171810541975,75.1367128239783,75.9286318811764,71.1144932237197,50.9961165399692,35.1468673383887,28.9158301790178,27.775896647282,29.3084176228486,32.6250234837492,32.7546104658956,32.5046329239996,31.8689321994188,31.0759878817225,29.3623589122036,24.7293133475239,26.5871335777077,31.3114153338743,39.3620779578956,37.1874454901901,37.9676096642032,44.917220748508,32.9139819587629,40.2919413008332,46.9604290476881,45.8662036340766,44.3238969253902,39.2741528539069,31.5979745859194,,
Cyprus,https://dynamospanish.com/wp-content/uploads/flags/images/Cyprus/2/large/Cyprus.png,Asia & the Pacific,,,,,,,,,,,,,,,,92.1789863419375,112.368983807243,115.575508573482,105.251727916103,108.447116991234,108.325662982717,113.573064942897,115.162457079526,114.383740267896,121.758629672952,107.569824976944,93.4599276130589,97.5564563233101,101.583242519928,111.334126422912,108.608208716902,104.179904915897,110.097007340814,95.4163753507475,95.7761516051877,134.388699464199,140.850443599493,139.76492120463,134.911772739689,131.210618317818,137.495487991115,131.850658025149,123.641479764959,114.006246406762,113.907403554337,111.919516995585,109.807671023992,111.275083849696,112.946964116595,102.802366990655,107.690872820539,108.788156767742,108.368522860793,115.473663901216,122.064762380793,128.24540638034,130.196881294905,131.608010908826
Czech Republic,https://dynamospanish.com/wp-content/uploads/flags/images/Czech_Republic/2/large/Czech_Republic.png,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8063915958096,71.6182599927635,78.8951160454185,79.134572964316,75.6995856021595,83.8949552049328,81.4932504446358,85.0741681450944,84.6886095670449,86.2612529248574,98.2331208001368,99.3099739945622,91.5259818230906,95.0151972222993,113.868335225069,122.015258515417,127.632502637499,130.372902700621,124.288831562303,113.492768818716,128.967077051047,138.784978264669,147.537458939997,147.978174425006,158.726956742669,156.099863722896,151.598767294333,151.696096986003
DR Congo,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Flag_of_the_Democratic_Republic_of_the_Congo.svg/227px-Flag_of_the_Democratic_Republic_of_the_Congo.svg.png,Africa,38.3327785547402,19.2449859833941,15.1907229164438,63.4791711578072,70.8073427016653,53.156285603553,69.1403494901308,31.922300083646,29.8176896615864,27.4108411275626,33.6836823712555,30.6747827432729,27.0285107989831,29.3178587517432,35.2115863035098,25.0540654462352,31.8023458766,30.0009465336404,21.5461225344609,22.6902691973007,32.8303827289738,31.2828765738254,26.1021844657262,33.5290949663012,52.1303166943681,53.1454061115083,48.7424862297489,54.8430796028632,53.3210198615254,50.3284296499611,58.7083715782364,40.0,33.8983050847458,20.4309063893016,42.5167224681773,52.2085314177979,60.3162567434145,33.750000421875,62.6793067265869,41.1776608191529,27.0144029227569,25.0419375138391,29.3168456429821,54.0313561776419,49.3364146254994,52.3146046954225,47.9632596238846,80.1420550527688,83.7722916468564,62.9468793650698,90.7476102952275,85.1981441949192,68.3517113977902,77.4659451460088,78.6901501261839,59.332430964478,59.5908463429765,75.0350004333899
Denmark,https://dynamospanish.com/wp-content/uploads/flags/images/Denmark/2/large/Denmark.png,Europe,66.6322734324044,62.3393037033325,61.1243865612386,61.1942486568197,62.4801730870475,60.8372776984055,59.3351573013005,57.3370432495437,57.3598790577062,57.9455106144874,57.1346024706011,55.6746345318056,53.2211410414434,57.8397568650655,64.6615819100498,59.7005684212337,61.0073442910106,60.2827363525338,57.0529054275303,60.8478728892995,65.455711106898,70.7448160079858,70.8385645948222,69.6329046136203,70.9085829947609,72.0872649501849,64.7973394888058,61.352944241723,63.7553288320023,67.0449318149182,67.2901980814838,69.1465171562325,67.001908963461,65.6049871508488,67.7805788061042,68.5145824871223,68.4712837216826,71.1684286847292,71.2991193840073,72.6971996446294,82.983950706603,83.9685868149784,84.5569397654777,80.8817255042801,82.2077807385254,89.399766958557,97.366697181173,100.067861137709,104.828223617379,89.7550319572765,94.0999797893453,101.245740053085,103.240999217943,103.050147770845,102.263920471036,104.058935192402,100.974122466919,103.361995622571
Djibouti,https://dynamospanish.com/wp-content/uploads/flags/images/Djibouti/2/large/Djibouti.png,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0006965888384,92.9227735024556,107.516747251432,84.6491516767199,108.48822884107
Dominica,https://dynamospanish.com/wp-content/uploads/flags/images/Dominica/2/large/Dominica.png,Latin America & the Caribbean,,,,,,,,,,,,,,,,,,102.24032586558,107.576254509675,118.979933110368,114.557874287147,113.261368085463,110.77413385422,101.714550509731,104.002638196133,96.4948531069201,112.544613350958,114.568798733658,123.427879537316,125.551182053078,135.079163604783,121.168767190771,117.286335103815,109.576257091642,111.854092893733,114.222185485204,112.711466165414,126.128298247465,125.285544361484,126.020196431042,97.5414533807787,83.6436040021921,82.7378359985457,78.7644130423996,81.2734575044743,87.9,87.9506641366224,91.1718209168062,96.9151739108821,84.3256425384704,89.1337669207506,90.4305120100759,84.0001627807339,87.0812354649447,115.973325112096,108.868179242099,102.330862367548,100.419393492488
Dominican Republic,https://dynamospanish.com/wp-content/uploads/flags/images/Dominican_Republic/2/large/Dominican_Republic.png,Latin America & the Caribbean,44.4081102356232,39.5963798818591,48.0524208227157,46.7049369371744,47.7281637800472,36.5724580565252,41.6810651488972,43.0904522613065,45.1302010935039,44.5916294189354,41.8203822660305,41.0705712914066,46.153072007246,47.558325054733,61.1669401148482,57.7334465664589,49.0788087533231,44.1891371808272,41.5130697050938,47.6322097979157,48.1073767439696,45.837346796129,33.5886463992223,32.7070281523193,61.052814829614,65.2549024013483,57.824166767436,62.9885685695412,74.7680373318866,77.9951971738238,77.5176460697565,83.09106896203,80.4648015417106,78.0028967722022,77.157908271893,73.8979593803276,72.6424908698332,74.2332371692166,75.9113027135939,76.3027532814337,79.3003930961432,70.5105678080061,68.7232829028777,84.4495031861592,81.3514229381911,61.6535587358027,63.7664826351505,61.9472306770769,61.3920530912843,50.6122826050753,55.999936071454,58.9896658983352,58.3886738848346,56.6817561171068,56.1536811568176,53.9379181016125,53.8373648241106,52.9207014519019
Ecuador,https://dynamospanish.com/wp-content/uploads/flags/images/Ecuador/2/large/Ecuador.png,Latin America & the Caribbean,36.3403855340366,36.9474081754908,38.4435677214583,35.1557806742687,35.7205242971012,19.2701382788243,21.6000691886193,22.1387791434791,24.9603730109499,20.6053027076117,22.4512535597798,27.2705147299212,27.9579897376635,34.537634740314,41.404370100132,35.4050500448307,34.0139042731574,34.4422102372902,33.2958288169454,36.0795817670218,35.0250095913135,29.9152736896609,32.4129455881689,30.8760173448129,33.05830053321,35.7173093974088,33.1106044808965,37.7307228547875,42.6623014756666,45.1129811864879,44.5949122940278,45.196639984556,44.8065436522069,43.1712184234683,43.7777474951998,45.9112707318244,44.2157026832153,45.0171863180765,43.395107949805,49.2012507989376,59.464699296633,50.7450571604332,49.3765496413265,47.2416306944026,50.6652403671973,56.0998297037723,59.7097831881018,62.5871384279303,68.0569473760308,52.1048490230741,60.3032387134123,64.4902388929988,61.7511124083851,59.6061560569664,57.7081689892069,45.243877148583,38.8297745475661,42.0360219657507
Egypt,https://dynamospanish.com/wp-content/uploads/flags/images/Egypt/2/large/Egypt.png,Africa,,,,,,38.8829520583329,36.8461491165878,32.4071505014071,30.1908440738899,31.7230671512756,32.9355218414857,32.6833482459659,32.4817841234255,33.1424226451521,57.7552458057269,61.4603288896192,56.2657952093683,55.6807274688399,58.7646730342622,78.0637527567492,73.3806128779629,82.1766761598348,68.9668438344261,61.9114607048165,58.1637647669842,51.9558161766465,41.325997156617,35.3249964693232,52.4795167314861,50.2448829896031,52.7608847198614,63.6112915189395,59.3098490294752,55.9278350515464,50.6285714285714,50.2450980392157,46.9485614646905,43.7382474614517,41.9276270006959,38.3615084525358,39.0179359012055,39.8104265402844,40.9870678279229,46.1796407185629,57.8199052132701,62.9526462395543,61.5185365063947,65.077873254565,71.6806253489671,56.5534446363462,47.9363500745898,45.2556341623514,40.7117692721084,40.373038056332,36.9201877934272,34.8459429600229,30.0214069535691,44.7867435158501
El Salvador,https://dynamospanish.com/wp-content/uploads/flags/images/El_Salvador/2/large/El_Salvador.png,Latin America & the Caribbean,,,,,,55.1975573075696,54.4410018073845,54.2962507682852,52.4520626235875,48.9803697350867,49.3838929491932,51.2460796546724,57.2215364162948,62.9430362194243,73.2489735154993,71.2629730981587,72.3607095211611,75.6380768673911,69.7962857581299,74.1127852234293,67.4064641855663,60.266492478384,51.2477402331044,54.3978010395888,50.290675048531,52.2105382093727,53.7141227244256,45.0946221996724,38.0957044115822,36.9282958229436,49.6156277885354,47.7534309263615,48.675245823902,53.5272904870361,55.1486486416098,59.3607543357884,55.2818567293307,63.5570927549383,60.8722907509534,60.9904896201298,68.7100889044911,65.8907385362251,65.9190907767708,68.23698247861,69.7822641767691,69.7157771396049,73.455605909802,77.621051928288,80.6659909818076,66.0712061892499,73.5372781056364,79.2766292415157,77.6100311262152,79.7191591604829,77.1717087960399,76.1186085640292,71.9600045625193,72.5478866337043
Equatorial Guinea,https://dynamospanish.com/wp-content/uploads/flags/images/Equatorial_Guinea/2/large/Equatorial_Guinea.png,Africa,,,119.497141195419,97.289156626506,101.030527464766,75.1628098535355,74.6635798003183,75.1412682751816,44.8159119763013,56.3347358578775,80.7912646450724,95.9594840196817,79.1686483401503,91.8894924855736,101.181928642439,93.7935296377332,99.4880816762081,99.684774214784,,,333.58913440152,434.180062157069,381.25786186786,240.655674740276,259.515776213238,153.062569095941,201.242080017264,246.707266355804,265.982968546843,228.40379189567,203.34387207293,243.275029409723,184.474530434555,189.591382971864,191.870615298658,354.974060643646,504.883674679105,399.987352189179,531.737435167968,412.119825728561,334.133101765292,351.105715770852,251.125744785066,307.015902231011,245.99631844443,131.02447181321,118.532782368937,134.083789857569,128.688006601458,122.212077110801,144.668225001248,114.377346635354,116.675417443194,106.893284926066,104.379198671388,98.8780644357918,92.4965598419685,94.412635833226
Eritrea,https://dynamospanish.com/wp-content/uploads/flags/images/Eritrea/2/large/Eritrea.png,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3771893721132,102.060001634922,110.881778212018,105.322628605412,116.617520301229,115.414776658722,94.9275656742685,96.2592361791151,67.8813619265146,72.0627109589752,76.5901636574451,74.0078242901552,65.570906849032,61.1060310218073,45.2608460537354,34.5595595326375,30.5609500494496,27.9721416148149,28.1343228728752,37.5299147004539,,,,,,
Estonia,https://dynamospanish.com/wp-content/uploads/flags/images/Estonia/2/large/Estonia.png,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.199538241939,134.095635423038,153.680464299774,158.42896511035,144.871763313331,126.513531193199,126.650968812222,124.091364253749,123.278054748719,130.912750625614,136.916600732803,137.121408242474,135.265677640421,137.522953096137,116.649645201599,143.800151545203,167.349949217147,170.428334269953,165.79450131349,162.314150890323,153.210232763911,154.102849661032,151.580848491876
Ethiopia,https://dynamospanish.com/wp-content/uploads/flags/images/Ethiopia/2/large/Ethiopia.png,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.232935411689,45.3979041835072,41.4717870807625,40.7410841498626,39.6561241449515,35.5063366286527,31.450646941089
Fiji,https://dynamospanish.com/wp-content/uploads/flags/images/Fiji/2/large/Fiji.png,Asia & the Pacific,78.0269058295964,71.4747039827772,74.4877049180328,99.7081712062257,106.025179856115,100.513698630137,91.3951545530493,91.8195718654434,99.2455418381344,103.389830508475,100.0,107.361963190184,101.07156525067,104.049629308416,103.488888888889,86.6287185937556,80.1444010317888,90.5923605176612,89.7180432925093,95.9751232105139,100.498139626091,100.4544783185,92.8680589239199,92.6457894724401,86.7247079118639,89.0998784656286,81.1383868098789,87.3600873600874,105.442183169564,123.024900828203,129.5,117.815866797258,106.832298136646,111.826293872695,115.873372249663,118.13851095312,121.69344042838,119.480003969435,119.108667254002,122.442684233916,135.421931959308,129.399222996098,125.408769010334,128.113760664664,124.230711458353,118.250841991892,117.821652412954,110.633823276498,130.720398758917,109.251979745357,121.73085486595,128.037452617005,124.650023117642,128.532237203696,115.920586149846,105.511475409836,77.987736331119,
Finland,https://dynamospanish.com/wp-content/uploads/flags/images/Finland/2/large/Finland.png,Europe,43.3504665030242,41.3912952082173,41.3582384698107,38.4806586956932,40.1685661285452,40.0569308252083,39.3287643183973,38.3132564956308,41.5364907443325,44.9820990066287,49.3846910419816,47.4072297388356,47.7548605987513,48.4717251472445,55.173929890715,50.2952150476094,49.2315135968167,52.3510959037745,52.5868763215572,58.0703964693199,62.9000653167864,61.5530004725154,57.5377647031356,57.3739275999163,56.5591237055591,55.2697949729776,49.9458080969079,49.4531446030317,48.138207780702,47.8534604149938,45.8158444127019,43.4569122145305,50.2003488426908,58.1377991323413,62.4151683412656,64.0691586509193,65.7368214775622,68.2638299409417,67.018324998754,66.2362219613466,74.994312385789,70.2659290901916,69.2903721786512,68.0376594158436,70.9913741426201,76.6277138703182,82.1827893450126,83.1759422029756,86.5118656142398,70.5312408509134,76.089791555318,79.1699048605926,80.4057199201173,78.5136078844092,75.3744999367317,73.459953054331,72.8075338434373,76.7163858591101
France,https://dynamospanish.com/wp-content/uploads/flags/images/France/2/large/France.png,Europe,26.9654549545011,26.2579964342359,24.9498746402477,25.0628561336022,25.6863055867558,25.8033546001833,26.537151928557,26.2489789174584,26.6357421629424,28.8136286937171,31.4189565466435,32.0089591417485,32.470428853515,34.4059723112064,42.3557676233599,36.691736336041,39.5998708787581,40.6359698442343,39.4383488949127,41.0336254739961,43.5026672864511,45.4109434591213,45.2523852836828,45.1398283198465,47.5418299082076,47.0163879903232,40.8879984679522,40.2927394586107,41.3922169441697,44.0017811278671,42.7360551888574,42.983681489047,41.991612606025,39.9051237217838,41.8262397371907,43.6461285770923,44.3292399538117,48.0334968830664,49.5067667927119,49.7609206002288,55.8612457180345,54.9593680925757,53.0720247583335,50.7978335232353,51.9250078784333,53.9807067764121,56.1034244496256,56.420756583014,57.3970828857949,50.462450850073,54.8677910818934,58.7905764224005,59.7020591687875,59.764055074913,60.4787965196196,61.7516939345861,61.1288953265056,62.8660320591001
Gabon,https://dynamospanish.com/wp-content/uploads/flags/images/Gabon/2/large/Gabon.png,Africa,66.7981961790426,62.8745050132713,62.4826571460552,92.4966571564271,77.8433514519825,80.5405405405405,79.304632335204,96.1078143712575,97.6679978962969,108.706324604099,87.7094776068207,118.648810656518,145.34531797235,116.511458721291,100.807102502018,97.4264705882353,91.6840495063274,102.854245146334,108.679525222552,95.8889233633261,96.3503649635037,104.059075750357,101.261670451678,104.867290876731,99.2931499807223,119.853382205931,89.8956477475185,87.9144276143595,78.5220207494277,86.9936353425683,76.8974453905961,80.5349385481311,79.868842088552,83.3430365420292,99.9266868001633,95.1346961861668,95.6709008514144,98.5362645138464,95.9747826086956,97.7314524555904,101.701928939637,83.6386132424108,84.7590815376223,80.3026082056312,81.7675371418698,83.9495998399241,88.6494092562519,85.1324791636578,88.9988685095169,83.503700987521,89.1569992266048,90.4971100960194,92.3424399703416,90.6357516828721,73.5211330284926,73.8542952901746,71.1633335739898,70.4813261433992
Gambia,https://dynamospanish.com/wp-content/uploads/flags/images/Gambia/2/large/Gambia.png,Africa,,,,,,,79.7479417352755,87.7113185530922,90.9837900874636,91.4845908607864,78.7004130335016,69.5485589519651,74.5288006756757,77.48375,82.6885295912141,88.3231692677071,87.4117391222511,84.2526182685557,93.5691964285714,98.2147696788769,106.334684582956,110.718123040527,103.972547047922,112.970541020856,115.914128382631,97.7814665225553,102.722471997511,108.704991030241,108.818999972051,120.337404203123,131.485415341849,64.1029468943288,67.4430836477238,64.6299221312549,49.9160789438545,59.2767980339628,50.9543943800384,48.3174980980993,53.8709622701508,52.4132975230667,56.3598198850954,46.9292631865623,59.6429509188339,68.8587930342232,82.9871698981647,82.3559093967257,81.0606472667936,70.9526445573952,63.210936406476,67.2667416760428,66.4991373490361,67.5231437747969,75.1293206810318,70.4461081549313,77.7707482601944,75.1198776599881,64.8797690050175,60.790035737698
Georgia,https://dynamospanish.com/wp-content/uploads/flags/images/Georgia/2/large/Georgia.png,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3943661971831,88.4353741496599,87.5,85.3333333333333,58.8541666666667,101.943699731903,118.638889058298,166.902615538069,67.8286788091539,45.6968396386856,57.7527273929567,53.5666405229029,57.1519156637067,62.6618425519045,63.329943111611,71.6288757576757,78.2597264709696,79.738047993221,85.3159274164489,89.8822293487797,89.1562987744668,87.0235493252024,78.6736184689358,87.7155972607375,91.016492343945,95.9488473459616,102.330614761286,103.41376559021,107.008183475146,102.929601070718,112.578729574646
Germany,https://dynamospanish.com/wp-content/uploads/flags/images/Germany/2/large/Germany.png,Europe,,,,,,,,,,,31.8155483722306,30.9459003050632,30.8344370581945,31.8077841214888,37.074439055349,36.0255816499697,38.4972486719417,38.2301505974497,37.3036255570964,39.3552100939341,41.9938930471203,44.3302124753721,44.5349453242277,43.7201739789873,46.3959011796766,48.0736790945183,43.085752999907,41.8264475858919,42.6662605609414,45.3646253285851,46.0141918466429,47.9745537409799,45.0500200552108,40.644305281519,42.0729501882215,43.5447210987529,44.9967295153453,49.6010350314424,51.5828721206206,53.3694451977839,61.3899965981252,61.9777966373833,60.7730085231002,61.5191344456056,65.8561097849926,70.421190337526,77.0821685991852,79.3705311491587,80.9449046351308,70.6650462548978,79.3030782229871,84.7477359495694,85.8747543741344,84.83642578125,84.4856724876981,85.755786637754,84.2672667419411,86.8977277950572
