date,name,category,value,lastValue
101,Nokia,,0.63,0.64
101,Chrome OS,,0.23,0.36
101,Playstation,,0.1,0.1
101,Sony Ericsson,,0.01,0.01
101,KaiOS,,0,0
101,bada,,0.01,0.01
101,Tizen,,0.12,0.11
101,LG,,0.03,0.03
101,Xbox,,0.03,0.03
101,Nintendo,,0.01,0
102,Windows,,35.24,36.02
102,Android,,41.24,40.26
102,iOS,,13.2,13.33
102,OS X,,4.66,4.88
102,Linux,,0.77,0.77
102,SymbianOS,,0.1,0.1
102,BlackBerry OS,,0.15,0.15
102,Samsung,,0.19,0.18
102,Nokia,,0.63,0.63
102,Chrome OS,,0.19,0.23
102,Playstation,,0.11,0.1
102,Sony Ericsson,,0.01,0.01
102,KaiOS,,0,0
102,bada,,0.01,0.01
102,Tizen,,0.12,0.12
102,LG,,0.03,0.03
102,Xbox,,0.04,0.03
102,Nintendo,,0.01,0.01
103,Windows,,36.1,35.24
103,Android,,39.82,41.24
103,iOS,,13.68,13.2
103,OS X,,5.1,4.66
103,Linux,,0.8,0.77
103,SymbianOS,,0.09,0.1
103,BlackBerry OS,,0.14,0.15
103,Samsung,,0.17,0.19
103,Nokia,,0.56,0.63
103,Chrome OS,,0.24,0.19
103,Playstation,,0.11,0.11
103,Sony Ericsson,,0.01,0.01
103,KaiOS,,0,0
103,bada,,0,0.01
103,Tizen,,0.11,0.12
103,LG,,0.03,0.03
103,Xbox,,0.04,0.04
103,Nintendo,,0.01,0.01
104,Windows,,36.34,36.1
104,Android,,39.81,39.82
104,iOS,,12.97,13.68
104,OS X,,5.24,5.1
104,Linux,,0.75,0.8
104,SymbianOS,,0.09,0.09
104,BlackBerry OS,,0.13,0.14
104,Samsung,,0.17,0.17
104,Nokia,,0.49,0.56
104,Chrome OS,,0.36,0.24
104,Playstation,,0.11,0.11
104,Sony Ericsson,,0.01,0.01
104,KaiOS,,0,0
104,bada,,0,0
104,Tizen,,0.11,0.11
104,LG,,0.03,0.03
104,Xbox,,0.25,0.04
104,Nintendo,,0,0.01
105,Windows,,37.43,36.34
105,Android,,38.49,39.81
105,iOS,,13.02,12.97
105,OS X,,5.79,5.24
105,Linux,,0.75,0.75
105,SymbianOS,,0.08,0.09
105,BlackBerry OS,,0.12,0.13
105,Samsung,,0.17,0.17
105,Nokia,,0.45,0.49
105,Chrome OS,,0.43,0.36
105,Playstation,,0.12,0.11
105,Sony Ericsson,,0.01,0.01
105,KaiOS,,0,0
105,bada,,0,0
105,Tizen,,0.1,0.11
105,LG,,0.03,0.03
105,Xbox,,0.18,0.25
105,Nintendo,,0,0
106,Windows,,38.11,37.43
106,Android,,37.91,38.49
106,iOS,,13.03,13.02
106,OS X,,6.04,5.79
106,Linux,,0.74,0.75
106,SymbianOS,,0.08,0.08
106,BlackBerry OS,,0.1,0.12
106,Samsung,,0.17,0.17
106,Nokia,,0.26,0.45
106,Chrome OS,,0.45,0.43
106,Playstation,,0.11,0.12
106,Sony Ericsson,,0.01,0.01
106,KaiOS,,0,0
106,bada,,0,0
106,Tizen,,0.1,0.1
106,LG,,0.03,0.03
106,Xbox,,0.04,0.18
106,Nintendo,,0,0
107,Windows,,36.07,38.11
107,Android,,39.98,37.91
107,iOS,,13.22,13.03
107,OS X,,5.64,6.04
107,Linux,,0.69,0.74
107,SymbianOS,,0.09,0.08
107,BlackBerry OS,,0.1,0.1
107,Samsung,,0.18,0.17
107,Nokia,,0.15,0.26
107,Chrome OS,,0.39,0.45
107,Playstation,,0.11,0.11
107,Sony Ericsson,,0.01,0.01
107,KaiOS,,0,0
107,bada,,0,0
107,Tizen,,0.12,0.1
107,LG,,0.03,0.03
107,Xbox,,0.04,0.04
107,Nintendo,,0,0
108,Windows,,36.56,36.07
108,Android,,40.05,39.98
108,iOS,,12.9,13.22
108,OS X,,5.61,5.64
108,Linux,,0.66,0.69
108,SymbianOS,,0.09,0.09
108,BlackBerry OS,,0.08,0.1
108,Samsung,,0.18,0.18
108,Nokia,,0.15,0.15
108,Chrome OS,,0.39,0.39
108,Playstation,,0.09,0.11
108,Sony Ericsson,,0.01,0.01
108,KaiOS,,0,0
108,bada,,0,0
108,Tizen,,0.11,0.12
108,LG,,0.02,0.03
108,Xbox,,0.03,0.04
108,Nintendo,,0,0
109,Windows,,36.69,36.56
109,Android,,40.11,40.05
109,iOS,,13.06,12.9
109,OS X,,5.45,5.61
109,Linux,,0.67,0.66
109,SymbianOS,,0.08,0.09
109,BlackBerry OS,,0.08,0.08
109,Samsung,,0.15,0.18
109,Nokia,,0.13,0.15
109,Chrome OS,,0.44,0.39
109,Playstation,,0.09,0.09
109,Sony Ericsson,,0.01,0.01
109,KaiOS,,0,0
109,bada,,0,0
109,Tizen,,0.09,0.11
109,LG,,0.02,0.02
109,Xbox,,0.03,0.03
109,Nintendo,,0,0
110,Windows,,36.51,36.69
110,Android,,39.59,40.11
110,iOS,,13.51,13.06
110,OS X,,5.53,5.45
110,Linux,,0.68,0.67
110,SymbianOS,,0.07,0.08
110,BlackBerry OS,,0.07,0.08
110,Samsung,,0.14,0.15
110,Nokia,,0.12,0.13
110,Chrome OS,,0.45,0.44
110,Playstation,,0.09,0.09
110,Sony Ericsson,,0.01,0.01
110,KaiOS,,0.01,0
110,bada,,0,0
110,Tizen,,0.08,0.09
110,LG,,0.02,0.02
110,Xbox,,0.03,0.03
110,Nintendo,,0,0
111,Windows,,36.74,36.51
111,Android,,40.06,39.59
111,iOS,,12.59,13.51
111,OS X,,5.88,5.53
111,Linux,,0.77,0.68
111,SymbianOS,,0.07,0.07
111,BlackBerry OS,,0.07,0.07
111,Samsung,,0.14,0.14
111,Nokia,,0.12,0.12
111,Chrome OS,,0.44,0.45
111,Playstation,,0.09,0.09
111,Sony Ericsson,,0.01,0.01
111,KaiOS,,0.02,0.01
111,bada,,0,0
111,Tizen,,0.09,0.08
111,LG,,0.02,0.02
111,Xbox,,0.03,0.03
111,Nintendo,,0,0
112,Windows,,36.3,36.74
112,Android,,41.04,40.06
112,iOS,,12.43,12.59
112,OS X,,5.89,5.88
112,Linux,,0.74,0.77
112,SymbianOS,,0.06,0.07
112,BlackBerry OS,,0.06,0.07
112,Samsung,,0.13,0.14
112,Nokia,,0.11,0.12
112,Chrome OS,,0.54,0.44
112,Playstation,,0.08,0.09
112,Sony Ericsson,,0.01,0.01
112,KaiOS,,0.02,0.02
112,bada,,0,0
112,Tizen,,0.09,0.09
112,LG,,0.02,0.02
112,Xbox,,0.03,0.03
112,Nintendo,,0,0
113,Windows,,36.19,36.3
113,Android,,41.7,41.04
113,iOS,,12.44,12.43
113,OS X,,5.66,5.89
113,Linux,,0.8,0.74
113,SymbianOS,,0.05,0.06
113,BlackBerry OS,,0.05,0.06
113,Samsung,,0.13,0.13
113,Nokia,,0.11,0.11
113,Chrome OS,,0.34,0.54
113,Playstation,,0.07,0.08
113,Sony Ericsson,,0.01,0.01
113,KaiOS,,0.01,0.02
113,bada,,0,0
113,Tizen,,0.08,0.09
113,LG,,0.02,0.02
113,Xbox,,0.03,0.03
113,Nintendo,,0,0
114,Windows,,35.93,36.19
114,Android,,42.26,41.7
114,iOS,,12.82,12.44
114,OS X,,5.39,5.66
114,Linux,,0.77,0.8
114,SymbianOS,,0.04,0.05
114,BlackBerry OS,,0.05,0.05
114,Samsung,,0.13,0.13
114,Nokia,,0.1,0.11
114,Chrome OS,,0.22,0.34
114,Playstation,,0.08,0.07
114,Sony Ericsson,,0.01,0.01
114,KaiOS,,0.01,0.01
114,bada,,0,0
114,Tizen,,0.07,0.08
114,LG,,0.01,0.02
114,Xbox,,0.03,0.03
114,Nintendo,,0,0
115,Windows,,35.93,35.93
115,Android,,41.66,42.26
115,iOS,,13.5,12.82
115,OS X,,5.47,5.39
115,Linux,,0.77,0.77
115,SymbianOS,,0.04,0.04
115,BlackBerry OS,,0.04,0.05
115,Samsung,,0.15,0.13
115,Nokia,,0.09,0.1
115,Chrome OS,,0.29,0.22
115,Playstation,,0.08,0.08
115,Sony Ericsson,,0.01,0.01
115,KaiOS,,0.01,0.01
115,bada,,0,0
115,Tizen,,0.07,0.07
115,LG,,0.01,0.01
115,Xbox,,0.02,0.03
115,Nintendo,,0,0
116,Windows,,36.23,35.93
116,Android,,40.85,41.66
116,iOS,,13.54,13.5
116,OS X,,5.95,5.47
116,Linux,,0.78,0.77
116,SymbianOS,,0.03,0.04
116,BlackBerry OS,,0.03,0.04
116,Samsung,,0.14,0.15
116,Nokia,,0.08,0.09
116,Chrome OS,,0.47,0.29
116,Playstation,,0.08,0.08
116,Sony Ericsson,,0,0.01
116,KaiOS,,0.29,0.01
116,bada,,0,0
116,Tizen,,0.06,0.07
116,LG,,0.01,0.01
116,Xbox,,0.02,0.02
116,Nintendo,,0,0
117,Windows,,37.42,36.23
117,Android,,37.13,40.85
117,iOS,,13.59,13.54
117,OS X,,6.55,5.95
117,Linux,,0.81,0.78
117,SymbianOS,,0.03,0.03
117,BlackBerry OS,,0.03,0.03
117,Samsung,,0.14,0.14
117,Nokia,,0.08,0.08
117,Chrome OS,,0.55,0.47
117,Playstation,,0.08,0.08
117,Sony Ericsson,,0,0
117,KaiOS,,0.45,0.29
117,bada,,0,0
117,Tizen,,0.06,0.06
117,LG,,0,0.01
117,Xbox,,0.03,0.02
117,Nintendo,,0.01,0
118,Windows,,36.71,37.42
118,Android,,32.87,37.13
118,iOS,,13.57,13.59
118,OS X,,6.37,6.55
118,Linux,,0.8,0.81
118,SymbianOS,,0.03,0.03
118,BlackBerry OS,,0.03,0.03
118,Samsung,,0.14,0.14
118,Nokia,,0.07,0.08
118,Chrome OS,,0.57,0.55
118,Playstation,,0.08,0.08
118,Sony Ericsson,,0,0
118,KaiOS,,0.49,0.45
118,bada,,0,0
118,Tizen,,0.06,0.06
118,LG,,0,0
118,Xbox,,0.03,0.03
118,Nintendo,,0.01,0.01
119,Windows,,36.08,36.71
119,Android,,37.86,32.87
119,iOS,,13.47,13.57
119,OS X,,5.82,6.37
119,Linux,,0.82,0.8
119,SymbianOS,,0.03,0.03
119,BlackBerry OS,,0.03,0.03
119,Samsung,,0.14,0.14
119,Nokia,,0.07,0.07
119,Chrome OS,,0.64,0.57
119,Playstation,,0.07,0.08
119,Sony Ericsson,,0,0
119,KaiOS,,0.56,0.49
119,bada,,0,0
119,Tizen,,0.05,0.06
119,LG,,0,0
119,Xbox,,0.03,0.03
119,Nintendo,,0,0.01
120,Windows,,35.6,36.08
120,Android,,37.55,37.86
120,iOS,,14.05,13.47
120,OS X,,5.79,5.82
120,Linux,,0.79,0.82
120,SymbianOS,,0.03,0.03
120,BlackBerry OS,,0.03,0.03
120,Samsung,,0.14,0.14
120,Nokia,,0.07,0.07
120,Chrome OS,,0.55,0.64
120,Playstation,,0.07,0.07
120,Sony Ericsson,,0,0
120,KaiOS,,0.54,0.56
120,bada,,0,0
120,Tizen,,0.05,0.05
120,LG,,0,0
120,Xbox,,0.03,0.03
120,Nintendo,,0,0
121,Windows,,35.99,35.6
121,Android,,36.5,37.55
121,iOS,,13.99,14.05
121,OS X,,6.37,5.79
121,Linux,,0.79,0.79
121,SymbianOS,,0.03,0.03
121,BlackBerry OS,,0.02,0.03
121,Samsung,,0.14,0.14
121,Nokia,,0.07,0.07
121,Chrome OS,,0.6,0.55
121,Playstation,,0.07,0.07
121,Sony Ericsson,,0.01,0
121,KaiOS,,0.46,0.54
121,bada,,0,0
121,Tizen,,0.04,0.05
121,LG,,0,0
121,Xbox,,0.04,0.03
121,Nintendo,,0,0
122,Windows,,37.47,35.99
122,Android,,38,36.5
122,iOS,,13.78,13.99
122,OS X,,6.74,6.37
122,Linux,,0.83,0.79
122,SymbianOS,,0.03,0.03
122,BlackBerry OS,,0.02,0.02
122,Samsung,,0.13,0.14
122,Nokia,,0.06,0.07
122,Chrome OS,,0.6,0.6
122,Playstation,,0.08,0.07
122,Sony Ericsson,,0,0.01
122,KaiOS,,0.41,0.46
122,bada,,0,0
122,Tizen,,0.04,0.04
122,LG,,0,0
122,Xbox,,0.04,0.04
122,Nintendo,,0,0
123,Windows,,38.05,37.47
123,Android,,37.42,38
123,iOS,,13.75,13.78
123,OS X,,6.71,6.74
123,Linux,,0.8,0.83
123,SymbianOS,,0.02,0.03
123,BlackBerry OS,,0.03,0.02
123,Samsung,,0.12,0.13
123,Nokia,,0.05,0.06
123,Chrome OS,,0.59,0.6
123,Playstation,,0.07,0.08
123,Sony Ericsson,,0,0
123,KaiOS,,0.35,0.41
123,bada,,0,0
123,Tizen,,0.04,0.04
123,LG,,0,0
123,Xbox,,0.04,0.04
123,Nintendo,,0,0
124,Windows,,38.17,38.05
124,Android,,37.14,37.42
124,iOS,,13.57,13.75
124,OS X,,6.7,6.71
124,Linux,,0.77,0.8
124,SymbianOS,,0.02,0.02
124,BlackBerry OS,,0.02,0.03
124,Samsung,,0.11,0.12
124,Nokia,,0.05,0.05
124,Chrome OS,,0.65,0.59
124,Playstation,,0.06,0.07
124,Sony Ericsson,,0,0
124,KaiOS,,0.37,0.35
124,bada,,0,0
124,Tizen,,0.04,0.04
124,LG,,0,0
124,Xbox,,0.04,0.04
124,Nintendo,,0,0
125,Windows,,35.78,38.17
125,Android,,39.61,37.14
125,iOS,,13.8,13.57
125,OS X,,6.15,6.7
125,Linux,,0.75,0.77
125,SymbianOS,,0.02,0.02
125,BlackBerry OS,,0.02,0.02
125,Samsung,,0.11,0.11
125,Nokia,,0.05,0.05
125,Chrome OS,,0.35,0.65
125,Playstation,,0.06,0.06
125,Sony Ericsson,,0,0
125,KaiOS,,0.4,0.37
125,bada,,0,0
125,Tizen,,0.04,0.04
125,LG,,0,0
125,Xbox,,0.06,0.04
125,Nintendo,,0,0
126,Windows,,35.12,35.78
126,Android,,39.91,39.61
126,iOS,,13.85,13.8
126,OS X,,5.94,6.15
126,Linux,,0.77,0.75
126,SymbianOS,,0.02,0.02
126,BlackBerry OS,,0.02,0.02
126,Samsung,,0.1,0.11
126,Nokia,,0.05,0.05
126,Chrome OS,,0.24,0.35
126,Playstation,,0.07,0.06
126,Sony Ericsson,,0,0
126,KaiOS,,0.41,0.4
126,bada,,0,0
126,Tizen,,0.04,0.04
126,LG,,0,0
126,Xbox,,0.08,0.06
126,Nintendo,,0,0
127,Windows,,35.01,35.12
127,Android,,40.39,39.91
127,iOS,,14.13,13.85
127,OS X,,5.89,5.94
127,Linux,,0.79,0.77
127,SymbianOS,,0.01,0.02
127,BlackBerry OS,,0.02,0.02
127,Samsung,,0.11,0.1
127,Nokia,,0.05,0.05
127,Chrome OS,,0.38,0.24
127,Playstation,,0.06,0.07
127,Sony Ericsson,,0,0
127,KaiOS,,0.3,0.41
127,bada,,0,0
127,Tizen,,0.03,0.04
127,LG,,0,0
127,Xbox,,0.03,0.08
127,Nintendo,,0,0
128,Windows,,35.32,35.01
128,Android,,40.44,40.39
128,iOS,,14.29,14.13
128,OS X,,6.4,5.89
128,Linux,,0.8,0.79
128,SymbianOS,,0.01,0.01
128,BlackBerry OS,,0.01,0.02
128,Samsung,,0.09,0.11
128,Nokia,,0.04,0.05
128,Chrome OS,,0.66,0.38
128,Playstation,,0.05,0.06
128,Sony Ericsson,,0,0
128,KaiOS,,0.2,0.3
128,bada,,0,0
128,Tizen,,0.03,0.03
128,LG,,0,0
128,Xbox,,0.03,0.03
128,Nintendo,,0,0
129,Windows,,34.8,35.32
129,Android,,41.19,40.44
129,iOS,,13.52,14.29
129,OS X,,7.1,6.4
129,Linux,,0.81,0.8
129,SymbianOS,,0.01,0.01
129,BlackBerry OS,,0.01,0.01
129,Samsung,,0.09,0.09
129,Nokia,,0.04,0.04
129,Chrome OS,,0.7,0.66
129,Playstation,,0.05,0.05
129,Sony Ericsson,,0,0
129,KaiOS,,0.22,0.2
129,bada,,0,0
129,Tizen,,0.03,0.03
129,LG,,0,0
129,Xbox,,0.02,0.03
129,Nintendo,,0,0
130,Windows,,34.95,34.8
130,Android,,40.45,41.19
130,iOS,,13.67,13.52
130,OS X,,7.55,7.1
130,Linux,,0.84,0.81
130,SymbianOS,,0.01,0.01
130,BlackBerry OS,,0.01,0.01
130,Samsung,,0.1,0.09
130,Nokia,,0.04,0.04
130,Chrome OS,,0.7,0.7
130,Playstation,,0.05,0.05
130,Sony Ericsson,,0,0
130,KaiOS,,0.25,0.22
130,bada,,0,0
130,Tizen,,0.03,0.03
130,LG,,0,0
130,Xbox,,0.02,0.02
130,Nintendo,,0,0
131,Windows,,34.2,34.95
131,Android,,40.47,40.45
131,iOS,,14.92,13.67
131,OS X,,7.24,7.55
131,Linux,,0.83,0.84
131,SymbianOS,,0.01,0.01
131,BlackBerry OS,,0.01,0.01
131,Samsung,,0.1,0.1
131,Nokia,,0.03,0.04
131,Chrome OS,,0.64,0.7
131,Playstation,,0.05,0.05
131,Sony Ericsson,,0,0
131,KaiOS,,0.18,0.25
131,bada,,0,0
131,Tizen,,0.02,0.03
131,LG,,0,0
131,Xbox,,0.02,0.02
131,Nintendo,,0,0
132,Windows,,35.23,34.2
132,Android,,39.67,40.47
132,iOS,,14.5,14.92
132,OS X,,7.71,7.24
132,Linux,,0.88,0.83
132,SymbianOS,,0.01,0.01
132,BlackBerry OS,,0.01,0.01
132,Samsung,,0.11,0.1
132,Nokia,,0.03,0.03
132,Chrome OS,,0.69,0.64
132,Playstation,,0.05,0.05
132,Sony Ericsson,,0,0
132,KaiOS,,0.11,0.18
132,bada,,0,0
132,Tizen,,0.02,0.02
132,LG,,0,0
132,Xbox,,0.02,0.02
132,Nintendo,,0,0
133,Windows,,35.29,35.23
133,Android,,38.9,39.67
133,iOS,,14.97,14.5
133,OS X,,8.07,7.71
133,Linux,,0.89,0.88
133,SymbianOS,,0,0.01
133,BlackBerry OS,,0.01,0.01
133,Samsung,,0.09,0.11
133,Nokia,,0.02,0.03
133,Chrome OS,,0.68,0.69
133,Playstation,,0.05,0.05
133,Sony Ericsson,,0,0
133,KaiOS,,0.12,0.11
133,bada,,0,0
133,Tizen,,0.01,0.02
133,LG,,0,0
133,Xbox,,0.04,0.02
133,Nintendo,,0,0
134,Windows,,34.96,35.29
134,Android,,38.61,38.9
134,iOS,,15.63,14.97
134,OS X,,8.3,8.07
134,Linux,,0.78,0.89
134,SymbianOS,,0,0
134,BlackBerry OS,,0.01,0.01
134,Samsung,,0.08,0.09
134,Nokia,,0,0.02
134,Chrome OS,,0.56,0.68
134,Playstation,,0.05,0.05
134,Sony Ericsson,,0,0
134,KaiOS,,0.17,0.12
134,bada,,0,0
134,Tizen,,0.01,0.01
134,LG,,0,0
134,Xbox,,0.07,0.04
134,Nintendo,,0,0
135,Windows,,33.1,34.96
135,Android,,39.13,38.61
135,iOS,,17.23,15.63
135,OS X,,8.21,8.3
135,Linux,,0.7,0.78
135,SymbianOS,,0,0
135,BlackBerry OS,,0.01,0.01
135,Samsung,,0.09,0.08
135,Nokia,,0.01,0
135,Chrome OS,,0.48,0.56
135,Playstation,,0.06,0.05
135,Sony Ericsson,,0,0
135,KaiOS,,0.06,0.17
135,bada,,0,0
135,Tizen,,0.01,0.01
135,LG,,0,0
135,Xbox,,0.08,0.07
135,Nintendo,,0,0
136,Windows,,35.83,33.1
136,Android,,37.81,39.13
136,iOS,,15.28,17.23
136,OS X,,8.54,8.21
136,Linux,,0.79,0.7
136,SymbianOS,,0,0
136,BlackBerry OS,,0.01,0.01
136,Samsung,,0.11,0.09
136,Nokia,,0.01,0.01
136,Chrome OS,,0.49,0.48
136,Playstation,,0.06,0.06
136,Sony Ericsson,,0,0
136,KaiOS,,0.1,0.06
136,bada,,0,0
136,Tizen,,0.01,0.01
136,LG,,0,0
136,Xbox,,0.03,0.08
136,Nintendo,,0,0
137,Windows,,36.55,35.83
137,Android,,38.3,37.81
137,iOS,,14.3,15.28
137,OS X,,8.35,8.54
137,Linux,,0.81,0.79
137,SymbianOS,,0,0
137,BlackBerry OS,,0.01,0.01
137,Samsung,,0.1,0.11
137,Nokia,,0.01,0.01
137,Chrome OS,,0.38,0.49
137,Playstation,,0.05,0.06
137,Sony Ericsson,,0,0
137,KaiOS,,0.06,0.1
137,bada,,0,0
137,Tizen,,0.01,0.01
137,LG,,0,0
137,Xbox,,0.03,0.03
137,Nintendo,,0,0
138,Windows,,36.05,36.55
138,Android,,39.06,38.3
138,iOS,,14.22,14.3
138,OS X,,7.91,8.35
138,Linux,,0.87,0.81
138,SymbianOS,,0,0
138,BlackBerry OS,,0.01,0.01
138,Samsung,,0.11,0.1
138,Nokia,,0.01,0.01
138,Chrome OS,,0.31,0.38
138,Playstation,,0.05,0.05
138,Sony Ericsson,,0,0
138,KaiOS,,0.05,0.06
138,bada,,0,0
138,Tizen,,0.01,0.01
138,LG,,0,0
138,Xbox,,0.03,0.03
138,Nintendo,,0,0
139,Windows,,35.43,36.05
139,Android,,39.23,39.06
139,iOS,,14.53,14.22
139,OS X,,7.78,7.91
139,Linux,,0.85,0.87
139,SymbianOS,,0,0
139,BlackBerry OS,,0.01,0.01
139,Samsung,,0.12,0.11
139,Nokia,,0.01,0.01
139,Chrome OS,,0.41,0.31
139,Playstation,,0.05,0.05
139,Sony Ericsson,,0,0
139,KaiOS,,0.04,0.05
139,bada,,0,0
139,Tizen,,0.01,0.01
139,LG,,0,0
139,Xbox,,0.03,0.03
139,Nintendo,,0,0
140,Windows,,36.37,35.43
140,Android,,38.42,39.23
140,iOS,,14.08,14.53
140,OS X,,8.28,7.78
140,Linux,,0.83,0.85
140,SymbianOS,,0,0
140,BlackBerry OS,,0,0.01
140,Samsung,,0.11,0.12
140,Nokia,,0.01,0.01
140,Chrome OS,,0.72,0.41
140,Playstation,,0.04,0.05
140,Sony Ericsson,,0,0
140,KaiOS,,0.04,0.04
140,bada,,0,0
140,Tizen,,0.01,0.01
140,LG,,0,0
140,Xbox,,0.02,0.03
140,Nintendo,,0,0
141,Windows,,37.3,36.37
141,Android,,36.46,38.42
141,iOS,,14.36,14.08
141,OS X,,8.62,8.28
141,Linux,,0.76,0.83
141,SymbianOS,,0,0
141,BlackBerry OS,,0,0
141,Samsung,,0.11,0.11
141,Nokia,,0.01,0.01
141,Chrome OS,,0.77,0.72
141,Playstation,,0.04,0.04
141,Sony Ericsson,,0,0
141,KaiOS,,0.03,0.04
141,bada,,0,0
141,Tizen,,0.01,0.01
141,LG,,0,0
141,Xbox,,0.02,0.02
141,Nintendo,,0,0
142,Windows,,32.37,37.3
142,Android,,38.83,36.46
142,iOS,,16.57,14.36
142,OS X,,7.31,8.62
142,Linux,,0.81,0.76
142,SymbianOS,,0,0
142,BlackBerry OS,,0,0
142,Samsung,,0.13,0.11
142,Nokia,,0.01,0.01
142,Chrome OS,,0.85,0.77
142,Playstation,,0.04,0.04
142,Sony Ericsson,,0,0
142,KaiOS,,0.07,0.03
142,bada,,0,0
142,Tizen,,0.01,0.01
142,LG,,0,0
142,Xbox,,0.02,0.02
142,Nintendo,,0,0
143,Windows,,31.73,32.37
143,Android,,41.58,38.83
143,iOS,,16.58,16.57
143,OS X,,7.08,7.31
143,Linux,,0.81,0.81
143,SymbianOS,,0,0
143,BlackBerry OS,,0,0
143,Samsung,,0.13,0.13
143,Nokia,,0.01,0.01
143,Chrome OS,,0.71,0.85
143,Playstation,,0.04,0.04
143,Sony Ericsson,,0,0
143,KaiOS,,0.07,0.07
143,bada,,0,0
143,Tizen,,0.01,0.01
143,LG,,0,0
143,Xbox,,0.02,0.02
143,Nintendo,,0,0
144,Windows,,31.6,31.73
144,Android,,41.28,41.58
144,iOS,,16.89,16.58
144,OS X,,7.01,7.08
144,Linux,,0.8,0.81
144,SymbianOS,,0,0
144,BlackBerry OS,,0,0
144,Samsung,,0.16,0.13
144,Nokia,,0.01,0.01
144,Chrome OS,,0.79,0.71
144,Playstation,,0.05,0.04
144,Sony Ericsson,,0,0
144,KaiOS,,0.05,0.07
144,bada,,0,0
144,Tizen,,0.01,0.01
144,LG,,0,0
144,Xbox,,0.03,0.02
144,Nintendo,,0,0
